"manifest_row_id","table_path","pk_column","pk_value","batch_id","write_action","formal_premerge_presence","old_review_status","new_review_status","review_promotion_included","semantic_status_after","semantic_status_preserved","exclusion_reason","package_review","independent_signoff","freeze_binding_status","evidence_basis"
"LCM-M2W2-AWS-PKG-0118","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-HBM-BW-GB","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_state=conflict_member;evidence_state=source_with_caveat","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0119","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-DMA-BW","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0120","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-DMA-COUNT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0121","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-CC-COUNT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0122","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-NEURONLINK-COUNT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0123","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-COUNT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=corroborated","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0124","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-MX-PEAK","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0125","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-MIXED-PEAK","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0126","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-SPARSE-PEAK","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0127","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-FP32-PEAK","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0128","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-MX","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=corroborated","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0129","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-MIXED","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=corroborated","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0130","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=corroborated","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0131","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-VECTOR-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=corroborated","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0132","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-SCALAR-FP32","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=corroborated","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0133","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-CLOCK","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0134","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-SBUF-CAPACITY","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0135","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-PSUM-CAPACITY","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0136","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-CAPACITY-GIB","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_state=conflict_member;evidence_state=source_with_caveat","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0137","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-CAPACITY-GB","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_state=conflict_member;evidence_state=source_with_caveat","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0138","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-BW-49","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_state=conflict_member;evidence_state=source_with_caveat","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0139","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-BW-47","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_state=conflict_member;evidence_state=source_with_caveat","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0140","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-STACKS","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0141","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-DMA-COUNT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0142","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-DMA-BW","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0143","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CC-COUNT-16","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_state=conflict_member;evidence_state=source_with_caveat","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0144","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CC-COUNT-20","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","resolution_state=conflict_member;evidence_state=source_with_caveat","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0145","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NEURONLINK-COUNT","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0146","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NEURONLINK-BW","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0147","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-PROCESS","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0148","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-TYPE","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0149","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-FP8-GENERIC","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","resolution_state=provisional;evidence_state=single_source","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0150","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-001","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0151","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-002","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0152","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-003","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0153","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-004","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0154","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-005","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0155","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-006","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0156","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-007","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0157","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-008","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0158","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-009","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0159","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-010","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0160","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-011","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0161","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-012","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0162","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-013","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0163","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-014","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","requirement_status=conflicting_unresolved;search_status=completed","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0164","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-015","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0165","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-016","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0166","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-017","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0167","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-018","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0168","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-019","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0169","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-020","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0170","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-021","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0171","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-022","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0172","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-023","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0173","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-024","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_without_review_promotion","absent","needs_resolution","needs_resolution","false","requirement_status=conflicting_unresolved;search_status=completed","true","未决冲突链不进入本次 reviewed 晋级；正式追加时保持 needs_resolution，且不改变 resolution/evidence 等语义状态。","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0174","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-025","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0175","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-026","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0176","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-027","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0177","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-028","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0178","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-029","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0179","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-030","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0180","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-031","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0181","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-032","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0182","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-033","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0183","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-034","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0184","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-035","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0185","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-036","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0186","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-037","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
"LCM-M2W2-AWS-PKG-0187","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-038","M2-W2-AWS-PACKAGE-FACTS-REMEDIATED","append_then_promote_review_status","absent","draft","reviewed","true","requirement_status=value_available;search_status=completed","true","","pending_independent_review","pending","pending_after_final_freeze","DEC-025 candidate generated from the actual nonempty structured rows in the remediated package."
