"table_name","primary_key","batch","old_review_status","new_review_status","semantic_status_preserved","evidence_basis"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-FP-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-FP-IN","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-GPSIMD","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-NL","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-PSUM","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-SBUF","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-SCALAR","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-TENSOR-SHAPE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN1-VECTOR","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-BF16-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-BF16-ROUND","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-BF16-ROUND-STOCHASTIC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-BGTRANSPOSE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-COLL","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-DMA","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-EXEC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-INDIRECT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-MX-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-MX-IN","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-MX-OUT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-MX-PRODUCT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-NEARMEM","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-NL","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-PSUM","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-SBUF","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-SCALAR","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-SPARSE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-STATUS","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-TENSOR-IO","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-TENSOR-SHAPE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN3-VECTOR","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN4-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-ATRN4-STATUS","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-ARRAY","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-BF16-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-BF16-IN","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-DMA","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-EXEC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-ICI-MECH","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-MEM-MGMT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-SPARSE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G7X-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8I-CAE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8I-FP4","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8I-ICI","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8I-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8I-STATUS","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8I-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-ALLGATHER","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-FP4","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-LDE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-SPARSE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-STATUS","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-G8T-TPUDIRECT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-ARRAY","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-BF16-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-BF16-IN","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-DMA","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-EXEC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-ICI-MECH","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-MEM-MGMT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-SPARSE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV3-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-ARRAY","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-BF16-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-BF16-IN","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-CMEM-MGMT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-DMA","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-EXEC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-ICI-MECH","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-MEM-MGMT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-SORT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-SPARSE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV4-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5E-ARRAY","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5E-BF16-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5E-BF16-IN","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5E-EXEC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5E-ICI-MECH","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5E-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-ARRAY","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-BF16-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-BF16-IN","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-DMA","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-EXEC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-ICI-MECH","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-MEM-MGMT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-NAME","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-SORT","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-SPARSE","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV5P-SW","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV6E-ARRAY","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
"最小参考资料库/fact-assertions.csv","AST-FACT-M2GA-GV6E-BF16-ACC","GA","draft","reviewed","extraction_status=source_checked","审计/M2_GA_架构包正式合并验收.md + 审计/子代理交接/m2_review_ga_arch.md + 审计/子代理交接/data_review_lifecycle_independent_review.md"
