"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-R1-GA100-PHY-CLOCK-2","SEARCH-R1-GA100-PHY-CLOCK","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","checked_no_support","draft","Checked SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0 for FIELD-PHY-CLOCK on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-PHY-POWER-1","SEARCH-R1-GA100-PHY-POWER","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-PHY-POWER on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-PHY-POWER-2","SEARCH-R1-GA100-PHY-POWER","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","checked_no_support","draft","Checked SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0 for FIELD-PHY-POWER on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-RAS-BIST-1","SEARCH-R1-GA100-RAS-BIST","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-RAS-TELEMETRY-BIST on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-RAS-BIST-2","SEARCH-R1-GA100-RAS-BIST","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","checked_no_support","draft","Checked SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0 for FIELD-RAS-TELEMETRY-BIST on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-RAS-SDE-1","SEARCH-R1-GA100-RAS-SDE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-RAS-SILENT-DATA-ERROR on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-RAS-SDE-2","SEARCH-R1-GA100-RAS-SDE","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","checked_no_support","draft","Checked SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0 for FIELD-RAS-SILENT-DATA-ERROR on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-ECON-PRICE-1","SEARCH-R1-GA100-V2-ECON-PRICE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-ECON-PUBLISHED-PRICE on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-ECON-PRICE-2","SEARCH-R1-GA100-V2-ECON-PRICE","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-ECON-PUBLISHED-PRICE on object:OBJ-NVIDIA-GA100-DIE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SPARSITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SPARSITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SATURATION-1","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SATURATION-2","SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; it does not provide a condition-complete value for the frozen target."
