"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-R1-GA100-COMP-COUNT-MEMCTRL","","COMP-R1-GA100-MEMCTRL","","","","","","FIELD-COMP-UNIT-COUNT","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-MEMCTRL|FIELD-COMP-UNIT-COUNT","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-COUNT-MEMCTRL"
"REQ-R1-GA100-COMP-COUNT-SM","","COMP-R1-GA100-SM","","","","","","FIELD-COMP-UNIT-COUNT","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-SM|FIELD-COMP-UNIT-COUNT","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-COUNT-SM"
"REQ-R1-GA100-COMP-COUNT-TENSOR","","COMP-R1-GA100-TENSOR","","","","","","FIELD-COMP-UNIT-COUNT","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-TENSOR|FIELD-COMP-UNIT-COUNT","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-COUNT-TENSOR"
"REQ-R1-GA100-COMP-COUNT-TPC","","COMP-R1-GA100-TPC","","","","","","FIELD-COMP-UNIT-COUNT","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-TPC|FIELD-COMP-UNIT-COUNT","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-COUNT-TPC"
"REQ-R1-GA100-COMP-NAME-FP32","","COMP-R1-GA100-FP32","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-FP32|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-FP32"
"REQ-R1-GA100-COMP-NAME-GPC","","COMP-R1-GA100-GPC","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-GPC|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-GPC"
"REQ-R1-GA100-COMP-NAME-L1SMEM","","COMP-R1-GA100-L1SMEM","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-L1SMEM|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-L1SMEM"
"REQ-R1-GA100-COMP-NAME-L2","","COMP-R1-GA100-L2","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-L2|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-L2"
"REQ-R1-GA100-COMP-NAME-MEMCTRL","","COMP-R1-GA100-MEMCTRL","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-MEMCTRL|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-MEMCTRL"
"REQ-R1-GA100-COMP-NAME-OFA","","COMP-R1-GA100-OFA","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-OFA|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-OFA"
"REQ-R1-GA100-COMP-NAME-REG","","COMP-R1-GA100-REG","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-REG|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-REG"
"REQ-R1-GA100-COMP-NAME-SM","","COMP-R1-GA100-SM","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-SM|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-SM"
"REQ-R1-GA100-COMP-NAME-TENSOR","","COMP-R1-GA100-TENSOR","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-TENSOR|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-TENSOR"
"REQ-R1-GA100-COMP-NAME-TPC","","COMP-R1-GA100-TPC","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-TPC|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-TPC"
"REQ-R1-GA100-COMP-NAME-VIDEO-DECODE","","COMP-R1-GA100-VIDEO-DECODE","","","","","","FIELD-COMP-UNIT-NAME","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-VIDEO-DECODE|FIELD-COMP-UNIT-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-COMP-NAME-VIDEO-DECODE"
"REQ-R1-GA100-COMP-VENDOR-TOPS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","Vendor aggregate peaks are A100 product values, not full-GA100 die constants.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-COMP-VENDOR-AI-TOPS","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-ECON-PRICE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ECON-PUBLISHED-PRICE","not_found","A public price could apply to a bare-die transaction, but no standalone GA100 die price was found; A100 card or module prices are different objects.","completed","2026-08-21","object|OBJ-NVIDIA-GA100-DIE|FIELD-ECON-PUBLISHED-PRICE|not_found","draft","Local PDF text search used price, pricing, MSRP, list price, cost, USD, and dollar. Whitepaper cost occurrences are qualitative system or design discussion, not a GA100 die offer."
"REQ-R1-GA100-FP16-A","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-OPERAND-A","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-OPERAND-A","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-A"
"REQ-R1-GA100-FP16-ACC","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-ACCUMULATION","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-ACCUMULATION","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-ACC"
"REQ-R1-GA100-FP16-B","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-OPERAND-B","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-OPERAND-B","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-B"
"REQ-R1-GA100-FP16-COUNT-RULE","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-COMP-COUNT-RULE","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-COMP-COUNT-RULE","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-COUNT-RULE"
"REQ-R1-GA100-FP16-DENSE-SPARSITY","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-SPARSITY","value_available","The source explicitly labels the per-SM FP16/FP32 rate dense.","completed","2026-08-21","precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-SPARSITY|value_available","draft",""
"REQ-R1-GA100-FP16-FMA-PER-SM","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-COMP-THROUGHPUT","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-COMP-THROUGHPUT","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-FMA-PER-SM"
"REQ-R1-GA100-ID-ARCH","","","","OREL-NVIDIA-GA100-IMPLEMENTS-AMPERE","","","","FIELD-ID-ARCH","value_available","The identity value is projected from the registered implements_architecture relation.","completed","2026-08-21","R1GA100|object_relation|OREL-NVIDIA-GA100-IMPLEMENTS-AMPERE|FIELD-ID-ARCH","draft","No facts.csv row is created for relation-valued FIELD-ID-ARCH."
"REQ-R1-GA100-ID-AVAIL","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-AVAILABILITY-DATE","pending_verification","A100 product availability does not establish standalone die availability.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-AVAILABILITY-DATE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-ID-DATA-CUTOFF","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-DATA-CUTOFF","pending_verification","Administrative cutoff lacks a contract-compliant external evidence chain and is not staged as a fact.","not_started","","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-DATA-CUTOFF","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-ID-FAMILY","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-FAMILY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-FAMILY","draft","Supporting staged fact_id: FACT-R1-GA100-ID-FAMILY"
"REQ-R1-GA100-ID-NAME","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-NAME","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-NAME","draft","Supporting staged fact_id: FACT-R1-GA100-ID-NAME"
"REQ-R1-GA100-ID-STATUS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-STATUS","pending_verification","Frozen-list historical-anchor metadata is not a source-backed product-status fact.","not_started","","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-STATUS","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-ID-TYPE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-OBJECT-TYPE","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-OBJECT-TYPE","draft","Supporting staged fact_id: FACT-R1-GA100-ID-TYPE"
"REQ-R1-GA100-ID-VENDOR","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-VENDOR","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-VENDOR","draft","Supporting staged fact_id: FACT-R1-GA100-ID-VENDOR"
"REQ-R1-GA100-L1SMEM-CAPACITY-PER-SM","","COMP-R1-GA100-L1SMEM","","","","","","FIELD-MEM-CAPACITY","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-L1SMEM|FIELD-MEM-CAPACITY","draft","Supporting staged fact_id: FACT-R1-GA100-L1SMEM-CAPACITY-PER-SM"
"REQ-R1-GA100-MEM-NAME-L1SMEM","","COMP-R1-GA100-L1SMEM","","","","","","FIELD-MEM-NAME","value_available","Whitepaper directly names this GA100 memory level.","completed","2026-08-21","component|COMP-R1-GA100-L1SMEM|FIELD-MEM-NAME|value_available","draft",""
"REQ-R1-GA100-MEM-NAME-L2","","COMP-R1-GA100-L2","","","","","","FIELD-MEM-NAME","value_available","Whitepaper directly names this GA100 memory level.","completed","2026-08-21","component|COMP-R1-GA100-L2|FIELD-MEM-NAME|value_available","draft",""
"REQ-R1-GA100-MEM-NAME-REG","","COMP-R1-GA100-REG","","","","","","FIELD-MEM-NAME","value_available","Whitepaper directly names this GA100 memory level.","completed","2026-08-21","component|COMP-R1-GA100-REG|FIELD-MEM-NAME|value_available","draft",""
"REQ-R1-GA100-OFA-DETAIL","","","","","","CAP-R1-GA100-OFA","","FIELD-CAP-IMPLEMENTATION-DETAIL","value_available","","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-OFA|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","Supporting staged fact_id: FACT-R1-GA100-OFA-DETAIL"
"REQ-R1-GA100-OFA-LEVEL","","","","","","CAP-R1-GA100-OFA","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-OFA|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-R1-GA100-OFA-LEVEL"
"REQ-R1-GA100-OFA-THROUGHPUT","","","","","","CAP-R1-GA100-OFA","","FIELD-CAP-THROUGHPUT","not_found","No GA100 operation, format, frequency, and scope-complete throughput was disclosed.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-OFA|FIELD-CAP-THROUGHPUT","draft","A100 NVJPG or NVDEC product benchmarks do not fill this OFA field."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-OUTPUT","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for Ampere BF16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere BF16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere BF16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere BF16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere BF16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere BF16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL","","","","","PPATH-M2NA-AMPERE-TENSOR-BF16","","","FIELD-NUM-SUBNORMAL","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SUBNORMAL for Ampere BF16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-BF16|FIELD-NUM-SUBNORMAL|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for Ampere FP16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere FP16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere FP16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere FP16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere FP16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere FP16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL","","","","","PPATH-M2NA-AMPERE-TENSOR-FP16","","","FIELD-NUM-SUBNORMAL","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SUBNORMAL for Ampere FP16 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP16|FIELD-NUM-SUBNORMAL|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-SPARSITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SPARSITY for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-SPARSITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL","","","","","PPATH-M2NA-AMPERE-TENSOR-FP64","","","FIELD-NUM-SUBNORMAL","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SUBNORMAL for Ampere IEEE FP64 to FP64.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-FP64|FIELD-NUM-SUBNORMAL|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-OUTPUT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-OUTPUT for Ampere INT8 to INT32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-OUTPUT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-PRODUCT","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere INT8 to INT32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-ROUNDING","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere INT8 to INT32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-SATURATION","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-SATURATION","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SATURATION for Ampere INT8 to INT32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-SATURATION|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-GRANULARITY","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-SCALING-GRANULARITY","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-GRANULARITY for Ampere INT8 to INT32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-SCALING-GRANULARITY|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-MODE","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-SCALING-MODE","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-SCALING-MODE for Ampere INT8 to INT32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-SCALING-MODE|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-SUBNORMAL","","","","","PPATH-M2NA-AMPERE-TENSOR-INT8","","","FIELD-NUM-SUBNORMAL","not_applicable","Subnormal floating-point handling is not applicable to the Ampere INT8 to INT32 integer/binary operand path.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-INT8|FIELD-NUM-SUBNORMAL|not_applicable","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-PRODUCT","","","","","PPATH-M2NA-AMPERE-TENSOR-TF32","","","FIELD-NUM-PRODUCT","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-PRODUCT for Ampere TF32 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-TF32|FIELD-NUM-PRODUCT|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
"REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-ROUNDING","","","","","PPATH-M2NA-AMPERE-TENSOR-TF32","","","FIELD-NUM-ROUNDING","not_found","The selected fixed whitepaper and PTX corpus does not disclose FIELD-NUM-ROUNDING for Ampere TF32 to FP32.","completed","2026-08-21","precision_path|PPATH-M2NA-AMPERE-TENSOR-TF32|FIELD-NUM-ROUNDING|not_found","draft","Path-specific closure; no field-global requirement is used as a substitute."
