"assertion_id","fact_id","source_id","claim_role","assertion_mode","assertion_relation","raw_value_text","raw_value_number","raw_unit","source_locator","quoted_context","extraction_status","extractor","reviewer","review_date","assertion_fingerprint","review_status","notes"
"ASSERT-R1-GA100-AMPERE-TF32-OUTPUT-01","FACT-R1-GA100-AMPERE-TF32-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","architecture_mechanism","direct_statement","supports","standard IEEE FP32 output","","","PDF p.26 and Figure 9 p.27","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-AMPERE-TF32-OUTPUT|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.26 and Figure 9 p.27","draft",""
"ASSERT-R1-GA100-COMP-COUNT-FP32-01","FACT-R1-GA100-COMP-COUNT-FP32","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","8192","8192 FP32 CUDA Cores","PDF p.19, full GA100 versus A100 implementation diagram","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-COUNT-FP32|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19, full GA100 versus A100 implementation diagram","draft",""
"ASSERT-R1-GA100-COMP-COUNT-GPC-01","FACT-R1-GA100-COMP-COUNT-GPC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","8","8 GPC","PDF p.19, full GA100 versus A100 implementation diagram","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-COUNT-GPC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19, full GA100 versus A100 implementation diagram","draft",""
"ASSERT-R1-GA100-COMP-COUNT-MEMCTRL-01","FACT-R1-GA100-COMP-COUNT-MEMCTRL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","12","12 512-bit memory controllers","PDF p.19, full GA100 versus A100 implementation diagram","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-COUNT-MEMCTRL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19, full GA100 versus A100 implementation diagram","draft",""
"ASSERT-R1-GA100-COMP-COUNT-SM-01","FACT-R1-GA100-COMP-COUNT-SM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","128","128 SM","PDF p.19, full GA100 versus A100 implementation diagram","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-COUNT-SM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19, full GA100 versus A100 implementation diagram","draft",""
"ASSERT-R1-GA100-COMP-COUNT-TENSOR-01","FACT-R1-GA100-COMP-COUNT-TENSOR","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","512","512 third-generation Tensor Cores","PDF p.19, full GA100 versus A100 implementation diagram","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-COUNT-TENSOR|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19, full GA100 versus A100 implementation diagram","draft",""
"ASSERT-R1-GA100-COMP-COUNT-TPC-01","FACT-R1-GA100-COMP-COUNT-TPC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","64","64 TPC","PDF p.19, full GA100 versus A100 implementation diagram","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-COUNT-TPC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19, full GA100 versus A100 implementation diagram","draft",""
"ASSERT-R1-GA100-COMP-NAME-FP32-01","FACT-R1-GA100-COMP-NAME-FP32","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 FP32 CUDA Core","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-FP32|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-GPC-01","FACT-R1-GA100-COMP-NAME-GPC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 Graphics Processing Cluster","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-GPC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-L1SMEM-01","FACT-R1-GA100-COMP-NAME-L1SMEM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 unified L1 data cache and shared memory","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-L1SMEM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-L2-01","FACT-R1-GA100-COMP-NAME-L2","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 L2 cache","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-L2|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-MEMCTRL-01","FACT-R1-GA100-COMP-NAME-MEMCTRL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 512-bit memory controller","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-MEMCTRL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-OFA-01","FACT-R1-GA100-COMP-NAME-OFA","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 Optical Flow Accelerator","","","PDF p.56","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-OFA|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.56","draft",""
"ASSERT-R1-GA100-COMP-NAME-REG-01","FACT-R1-GA100-COMP-NAME-REG","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 SM register file","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-REG|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-SM-01","FACT-R1-GA100-COMP-NAME-SM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 Streaming Multiprocessor","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-SM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-TENSOR-01","FACT-R1-GA100-COMP-NAME-TENSOR","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 third-generation Tensor Core","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-TENSOR|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-TPC-01","FACT-R1-GA100-COMP-NAME-TPC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 Texture Processing Cluster","","","PDF p.19 full GA100 diagram and pp.20-21","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-TPC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19 full GA100 diagram and pp.20-21","draft",""
"ASSERT-R1-GA100-COMP-NAME-VIDEO-DECODE-01","FACT-R1-GA100-COMP-NAME-VIDEO-DECODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 hardware video decoder","","","PDF pp.56-57 Table 7","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-COMP-NAME-VIDEO-DECODE|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.56-57 Table 7","draft",""
"ASSERT-R1-GA100-FP16-A-01","FACT-R1-GA100-FP16-A","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","FP16","","","PDF p.27 Table 3","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-FP16-A|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3","draft",""
"ASSERT-R1-GA100-FP16-ACC-01","FACT-R1-GA100-FP16-ACC","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","FP32","","","PDF p.27 Table 3","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-FP16-ACC|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3","draft",""
"ASSERT-R1-GA100-FP16-B-01","FACT-R1-GA100-FP16-B","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","FP16","","","PDF p.27 Table 3","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-FP16-B|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.27 Table 3","draft",""
"ASSERT-R1-GA100-FP16-COUNT-RULE-01","FACT-R1-GA100-FP16-COUNT-RULE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","vendor_label","","FMA per SM per clock","PDF p.20, third-generation Tensor Core throughput statement","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-FP16-COUNT-RULE|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.20, third-generation Tensor Core throughput statement","draft",""
"ASSERT-R1-GA100-FP16-DENSE-SPARSITY-WP","FACT-R1-GA100-FP16-DENSE-SPARSITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","dense FP16 matrix multiplies per SM per clock cycle","","","PDF p.20, third-generation Tensor Core throughput statement","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-FP16-DENSE-SPARSITY|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.20, third-generation Tensor Core throughput statement","draft",""
"ASSERT-R1-GA100-FP16-FMA-PER-SM-01","FACT-R1-GA100-FP16-FMA-PER-SM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","1024","FMA per SM per clock","PDF p.20, third-generation Tensor Core throughput statement","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-FP16-FMA-PER-SM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.20, third-generation Tensor Core throughput statement","draft",""
"ASSERT-R1-GA100-ID-FAMILY-01","FACT-R1-GA100-ID-FAMILY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","identity","direct_statement","supports","GA100","","","PDF pp.18-19","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-ID-FAMILY|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.18-19","draft",""
"ASSERT-R1-GA100-ID-FAMILY-01-MIG","FACT-R1-GA100-ID-FAMILY","SRC-NVIDIA-MIG-USER-GUIDE-610","identity","direct_statement","qualifies","GA100","","","Supported GPUs snapshot, GA100 rows mapping A100-SXM4 and A100-PCIE to GA100","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-ID-FAMILY|SRC-NVIDIA-MIG-USER-GUIDE-610|qualifies|Supported GPUs snapshot, GA100 rows mapping A100-SXM4 and A100-PCIE to GA100","draft","Product mapping corroborates codename identity but does not transfer product properties."
"ASSERT-R1-GA100-ID-NAME-01","FACT-R1-GA100-ID-NAME","SRC-M2NA-NVIDIA-AMPERE-WP-2020","identity","direct_statement","supports","GA100 GPU","","","PDF pp.18-19","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-ID-NAME|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.18-19","draft",""
"ASSERT-R1-GA100-ID-NAME-01-MIG","FACT-R1-GA100-ID-NAME","SRC-NVIDIA-MIG-USER-GUIDE-610","identity","direct_statement","qualifies","GA100","","","Supported GPUs snapshot, GA100 rows mapping A100-SXM4 and A100-PCIE to GA100","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-ID-NAME|SRC-NVIDIA-MIG-USER-GUIDE-610|qualifies|Supported GPUs snapshot, GA100 rows mapping A100-SXM4 and A100-PCIE to GA100","draft","Product mapping corroborates codename identity but does not transfer product properties."
"ASSERT-R1-GA100-ID-TYPE-01","FACT-R1-GA100-ID-TYPE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","identity","inferred","supports","GA100 GPU die","","","PDF p.19, GA100 full GPU diagram and die photo","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-ID-TYPE|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.19, GA100 full GPU diagram and die photo","draft",""
"ASSERT-R1-GA100-ID-VENDOR-01","FACT-R1-GA100-ID-VENDOR","SRC-M2NA-NVIDIA-AMPERE-WP-2020","identity","direct_statement","supports","NVIDIA GA100","","","PDF title and pp.18-19","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-ID-VENDOR|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF title and pp.18-19","draft",""
"ASSERT-R1-GA100-L1SMEM-CAPACITY-PER-SM-01","FACT-R1-GA100-L1SMEM-CAPACITY-PER-SM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","192","KB per SM","PDF p.21 and p.22 Figure 7","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-L1SMEM-CAPACITY-PER-SM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.21 and p.22 Figure 7","draft",""
"ASSERT-R1-GA100-MEM-NAME-L1SMEM-WP","FACT-R1-GA100-MEM-NAME-L1SMEM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 unified L1 data cache and shared memory","","","PDF pp.19-22, full GA100 and SM diagrams","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-MEM-NAME-L1SMEM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.19-22, full GA100 and SM diagrams","draft",""
"ASSERT-R1-GA100-MEM-NAME-L2-WP","FACT-R1-GA100-MEM-NAME-L2","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 L2 cache","","","PDF pp.19-22, full GA100 and SM diagrams","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-MEM-NAME-L2|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.19-22, full GA100 and SM diagrams","draft",""
"ASSERT-R1-GA100-MEM-NAME-REG-WP","FACT-R1-GA100-MEM-NAME-REG","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 SM register file","","","PDF pp.19-22, full GA100 and SM diagrams","","source_checked","r1_ga100_atomic_staging_v2","","2026-08-21","FACT-R1-GA100-MEM-NAME-REG|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.19-22, full GA100 and SM diagrams","draft",""
"ASSERT-R1-GA100-OFA-DETAIL-01","FACT-R1-GA100-OFA-DETAIL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 Optical Flow Accelerator for optical flow and stereo disparity","","","PDF p.56, Optical Flow Accelerator paragraph","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-OFA-DETAIL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.56, Optical Flow Accelerator paragraph","draft",""
"ASSERT-R1-GA100-OFA-LEVEL-01","FACT-R1-GA100-OFA-LEVEL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","hardware Optical Flow Accelerator","","","PDF p.56, Optical Flow Accelerator paragraph","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-OFA-LEVEL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.56, Optical Flow Accelerator paragraph","draft",""
"ASSERT-R1-GA100-PCIE-PROTOCOL-01","FACT-R1-GA100-PCIE-PROTOCOL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","PCI Express 4.0 x16 Host Interface","","","PDF p.20 Figure 6, full GA100 block diagram","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PCIE-PROTOCOL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.20 Figure 6, full GA100 block diagram","draft",""
"ASSERT-R1-GA100-PHY-AREA-01","FACT-R1-GA100-PHY-AREA","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","826","mm2","PDF p.18, GA100 specifications","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PHY-AREA|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.18, GA100 specifications","draft",""
"ASSERT-R1-GA100-PHY-AREA-01-ISSCC","FACT-R1-GA100-PHY-AREA","SRC-NVIDIA-A100-ISSCC-2021","core_spec","direct_statement","qualifies","","826","mm2","PDF p.1, Figure 3.2.2 and die summary","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PHY-AREA|SRC-NVIDIA-A100-ISSCC-2021|qualifies|PDF p.1, Figure 3.2.2 and die summary","draft","ISSCC uses the A100-die identity chain. It independently agrees with the process or area value."
"ASSERT-R1-GA100-PHY-FOUNDRY-01","FACT-R1-GA100-PHY-FOUNDRY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","TSMC","","","PDF p.18, GA100 specifications","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PHY-FOUNDRY|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.18, GA100 specifications","draft",""
"ASSERT-R1-GA100-PHY-PROCESS-01","FACT-R1-GA100-PHY-PROCESS","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","TSMC 7 nm N7","","","PDF p.18, GA100 specifications","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PHY-PROCESS|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.18, GA100 specifications","draft",""
"ASSERT-R1-GA100-PHY-PROCESS-01-ISSCC","FACT-R1-GA100-PHY-PROCESS","SRC-NVIDIA-A100-ISSCC-2021","core_spec","direct_statement","qualifies","7nm","","","PDF p.1, Figure 3.2.2 and die summary","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PHY-PROCESS|SRC-NVIDIA-A100-ISSCC-2021|qualifies|PDF p.1, Figure 3.2.2 and die summary","draft","ISSCC uses the A100-die identity chain. It independently agrees with the process or area value."
"ASSERT-R1-GA100-PHY-TRANSISTORS-01","FACT-R1-GA100-PHY-TRANSISTORS","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","54.2","billion transistors","PDF p.18, GA100 specifications","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PHY-TRANSISTORS|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.18, GA100 specifications","draft",""
"ASSERT-R1-GA100-PHY-TRANSISTORS-01-ISSCC-ROUNDED","FACT-R1-GA100-PHY-TRANSISTORS","SRC-NVIDIA-A100-ISSCC-2021","core_spec","direct_statement","qualifies","","54","billion transistors","PDF p.1, die summary","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-PHY-TRANSISTORS|SRC-NVIDIA-A100-ISSCC-2021|qualifies|PDF p.1, die summary","draft","Rounded 54B is compatible with 54.2B but does not exactly support 54.2B. Evidence state remains source_with_caveat."
"ASSERT-R1-GA100-RAS-CONTAINMENT-01","FACT-R1-GA100-RAS-CONTAINMENT","SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001","core_spec","direct_statement","supports","error containment supported on GA100 with rare uncontained UCE","","","GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-RAS-CONTAINMENT|SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001|supports|GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","draft",""
"ASSERT-R1-GA100-RAS-DETECTION-01","FACT-R1-GA100-RAS-DETECTION","SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001","core_spec","direct_statement","supports","driver locates the framebuffer UCE and marks the page unusable","","","GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-RAS-DETECTION|SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001|supports|GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","draft",""
"ASSERT-R1-GA100-RAS-DPO-01","FACT-R1-GA100-RAS-DPO","SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001","core_spec","direct_statement","supports","Dynamic Page Offlining supported on GA100","","","GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-RAS-DPO|SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001|supports|GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","draft",""
"ASSERT-R1-GA100-RAS-RECOVERY-01","FACT-R1-GA100-RAS-RECOVERY","SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001","core_spec","direct_statement","supports","terminate the affected application and mark the page unusable","","","GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-RAS-RECOVERY|SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001|supports|GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","draft",""
"ASSERT-R1-GA100-RAS-ROW-REMAP-01","FACT-R1-GA100-RAS-ROW-REMAP","SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001","core_spec","direct_statement","supports","Row Remapping supported on GA100 and requires reset for remapping","","","GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-RAS-ROW-REMAP|SRC-NVIDIA-GPU-MEM-ERROR-MGMT-DA-09826-002-V001|supports|GPU Memory Error Management, June 2023, GA100 feature matrix and mechanism sections","draft",""
"ASSERT-R1-GA100-REG-AGGREGATION-01","FACT-R1-GA100-REG-AGGREGATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","aggregate capacity only","","","PDF p.22 Figure 7 and p.37 Table 4","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-REG-AGGREGATION|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.22 Figure 7 and p.37 Table 4","draft",""
"ASSERT-R1-GA100-REG-CAPACITY-PER-SM-01","FACT-R1-GA100-REG-CAPACITY-PER-SM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","256","KB per SM","PDF p.22 Figure 7 and p.37 Table 4","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-REG-CAPACITY-PER-SM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.22 Figure 7 and p.37 Table 4","draft",""
"ASSERT-R1-GA100-REG-INSTANCE-COUNT-PER-SM-01","FACT-R1-GA100-REG-INSTANCE-COUNT-PER-SM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","four register-file groups per SM","","","PDF p.22 Figure 7 and p.37 Table 4","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-REG-INSTANCE-COUNT-PER-SM|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.22 Figure 7 and p.37 Table 4","draft",""
"ASSERT-R1-GA100-SM-ISSUE-01","FACT-R1-GA100-SM-ISSUE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","","32","","PDF p.20 Figure 7","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-SM-ISSUE|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.20 Figure 7","draft",""
"ASSERT-R1-GA100-SM-SHARED-01","FACT-R1-GA100-SM-SHARED","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","four processing blocks","","","PDF p.20 Figure 7","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-SM-SHARED|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF p.20 Figure 7","draft",""
"ASSERT-R1-GA100-VIDEO-DETAIL-01","FACT-R1-GA100-VIDEO-DETAIL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 HW decode support format table","","","PDF pp.56-57 Table 7","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-VIDEO-DETAIL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.56-57 Table 7","draft",""
"ASSERT-R1-GA100-VIDEO-LEVEL-01","FACT-R1-GA100-VIDEO-LEVEL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","core_spec","direct_statement","supports","GA100 HW decode support","","","PDF pp.56-57 Table 7","","source_checked","r1_ga100_atomic_staging","","2026-08-21","FACT-R1-GA100-VIDEO-LEVEL|SRC-M2NA-NVIDIA-AMPERE-WP-2020|supports|PDF pp.56-57 Table 7","draft",""
