"target_table","operation","primary_key","rationale","dependency_group","risk_level","fragment_file"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0013","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0016","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0017","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0018","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0021","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0006","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0059","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0060","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0061","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0062","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0063","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0109","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0110","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0111","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0112","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0113","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0114","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0163","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0164","Explicitly replace the existing row with the v2 atomic semantics and return modified lifecycle state to draft or needs_resolution.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BARRIER-SCHED","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BF16-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BINARY-A","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BINARY-ACC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BINARY-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-FP16-ACC16-A","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-FP16-ACC16-ACC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-FP16-ACC16-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-FP64-ACC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-FP64-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT4-A","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT4-ACC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT4-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT8-ACC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT8-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-NVLINK-FAULT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-NVLINK-LR-FAULT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-NVLINK-LR-PHY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-NVLINK-REMOTE-MEMORY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-REDUCE-DETAIL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-REDUCE-LEVEL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-REDUCE-LIMIT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-BF16","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-FP16","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-INT4","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-INT8","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-TF32","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SW-MATURITY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-TF32-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-TF32-CONVERSION","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-TF32-OUTPUT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-ENERGY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-POWER","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-TPJ","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-UTIL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-ATTENTION-MOVE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-COLLECTIVE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-COMPRESSION","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-DEQUANTIZE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-KV-CACHE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-MOE-DISPATCH","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-MOE-ROUTE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-QUANTIZE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-SOFTMAX","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-TOPK","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-TRANSPOSE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-FP32","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-GPC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-MEMCTRL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-SM","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-TENSOR","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-TPC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-FP32","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-GPC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-L1SMEM","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-L2","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-MEMCTRL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-OFA","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-REG","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-SM","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-TENSOR","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-TPC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-VIDEO-DECODE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-VENDOR-TOPS","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ECON-PRICE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-A","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-ACC","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-B","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-COUNT-RULE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-DENSE-SPARSITY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-FMA-PER-SM","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-ARCH","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-AVAIL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-DATA-CUTOFF","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-FAMILY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-NAME","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-STATUS","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-TYPE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-VENDOR","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-L1SMEM-CAPACITY-PER-SM","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-MEM-NAME-L1SMEM","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-MEM-NAME-L2","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-MEM-NAME-REG","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-OFA-DETAIL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-OFA-LEVEL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-OFA-THROUGHPUT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-OUTPUT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT","Insert the v2 GA100 atomic entity, fact, requirement, evidence, source-decision, or completeness record after dependencies resolve.","09_requirement","high","field-requirements.csv"
