"search_id","requirement_id","searched_date","query_or_path","source_types_checked","result_status","researcher","review_status","notes"
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-PRODUCT","2026-08-21","Field-specific review for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-ROUNDING","2026-08-21","Field-specific review for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SATURATION","2026-08-21","Field-specific review for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-GRANULARITY","2026-08-21","Field-specific review for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SCALING-MODE","2026-08-21","Field-specific review for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-BF16-SUBNORMAL","2026-08-21","Field-specific review for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-BF16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-OUTPUT","2026-08-21","Field-specific review for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-PRODUCT","2026-08-21","Field-specific review for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-ROUNDING","2026-08-21","Field-specific review for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SATURATION","2026-08-21","Field-specific review for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-GRANULARITY","2026-08-21","Field-specific review for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SCALING-MODE","2026-08-21","Field-specific review for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP16-SUBNORMAL","2026-08-21","Field-specific review for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP16 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-OUTPUT","2026-08-21","Field-specific review for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-PRODUCT","2026-08-21","Field-specific review for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-ROUNDING","2026-08-21","Field-specific review for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SATURATION","2026-08-21","Field-specific review for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-GRANULARITY","2026-08-21","Field-specific review for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SCALING-MODE","2026-08-21","Field-specific review for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SPARSITY","2026-08-21","Field-specific review for FIELD-NUM-SPARSITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SPARSITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-FP64-SUBNORMAL","2026-08-21","Field-specific review for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-FP64 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-OUTPUT","2026-08-21","Field-specific review for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-OUTPUT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-PRODUCT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-PRODUCT","2026-08-21","Field-specific review for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-ROUNDING","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-ROUNDING","2026-08-21","Field-specific review for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SATURATION","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-SATURATION","2026-08-21","Field-specific review for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-GRANULARITY","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-GRANULARITY","2026-08-21","Field-specific review for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-MODE","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-INT8-SCALING-MODE","2026-08-21","Field-specific review for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-INT8 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-PRODUCT","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-PRODUCT","2026-08-21","Field-specific review for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-PRODUCT on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-ROUNDING","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-ROUNDING","2026-08-21","Field-specific review for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-ROUNDING on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SATURATION","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SATURATION","2026-08-21","Field-specific review for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SATURATION on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-GRANULARITY","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-GRANULARITY","2026-08-21","Field-specific review for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-MODE","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SCALING-MODE","2026-08-21","Field-specific review for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-MODE on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-M2NA-AMPERE-TENSOR-TF32-SUBNORMAL","REQ-R1-GA100-PATH-M2NA-AMPERE-TENSOR-TF32-SUBNORMAL","2026-08-21","Field-specific review for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SUBNORMAL on precision_path:PPATH-M2NA-AMPERE-TENSOR-TF32 was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-OUTPUT","REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-OUTPUT","2026-08-21","Field-specific review for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PHYSICAL-ACCUM","REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PHYSICAL-ACCUM","2026-08-21","Field-specific review for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PRODUCT","REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-PRODUCT","2026-08-21","Field-specific review for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-ROUNDING","REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-ROUNDING","2026-08-21","Field-specific review for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SATURATION","REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SATURATION","2026-08-21","Field-specific review for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-GRANULARITY","REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-GRANULARITY","2026-08-21","Field-specific review for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY was accepted from the explicitly enumerated search-result sources."
"SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-MODE","REQ-R1-GA100-PATH-R1-GA100-AMPERE-TENSOR-BINARY-SCALING-MODE","2026-08-21","Field-specific review for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY; explicitly checked sources: SRC-M2NA-NVIDIA-AMPERE-WP-2020, SRC-NVIDIA-PTX-ISA-7-2","architecture_whitepaper,api_or_isa_documentation","no_reliable_result","r1_ga100_atomic_staging_v2","draft","No condition-complete value for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-BINARY was accepted from the explicitly enumerated search-result sources."
