"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H2","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H6","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H7","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H12","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H2","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H6","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H7","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H12","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H2","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H6","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H7","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H12","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H2","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H6","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H7","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H12","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H2","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H6","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H7","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H12","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H2","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H6","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H7","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H12","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-RATE-H2","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-RATE","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-RATE-H6","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-RATE","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-RATE-H7","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-RATE","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-RATE-H12","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-RATE","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-COUNT-H2","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-COUNT","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-COUNT-H6","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-COUNT","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-COUNT-H7","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-COUNT","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-LINK-COUNT-H12","SEARCH-M2W3-HUAWEI-ASC950PR-LINK-COUNT","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-TOPOLOGY-H2","SEARCH-M2W3-HUAWEI-ASC950PR-TOPOLOGY","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-TOPOLOGY-H6","SEARCH-M2W3-HUAWEI-ASC950PR-TOPOLOGY","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-TOPOLOGY-H7","SEARCH-M2W3-HUAWEI-ASC950PR-TOPOLOGY","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-TOPOLOGY-H12","SEARCH-M2W3-HUAWEI-ASC950PR-TOPOLOGY","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL-H2","SEARCH-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL-H6","SEARCH-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL-H7","SEARCH-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL-H12","SEARCH-M2W3-HUAWEI-ASC950PR-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-COMPILER-H2","SEARCH-M2W3-HUAWEI-ASC950PR-COMPILER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-COMPILER-H6","SEARCH-M2W3-HUAWEI-ASC950PR-COMPILER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-COMPILER-H7","SEARCH-M2W3-HUAWEI-ASC950PR-COMPILER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-COMPILER-H12","SEARCH-M2W3-HUAWEI-ASC950PR-COMPILER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-RUNTIME-H2","SEARCH-M2W3-HUAWEI-ASC950PR-RUNTIME","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-RUNTIME-H6","SEARCH-M2W3-HUAWEI-ASC950PR-RUNTIME","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-RUNTIME-H7","SEARCH-M2W3-HUAWEI-ASC950PR-RUNTIME","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-RUNTIME-H12","SEARCH-M2W3-HUAWEI-ASC950PR-RUNTIME","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950PR-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950PR-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950PR-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950PR-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950PR-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-DIE-COUNT-H2","SEARCH-M2W3-HUAWEI-ASC950DT-DIE-COUNT","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-DIE-COUNT-H6","SEARCH-M2W3-HUAWEI-ASC950DT-DIE-COUNT","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-DIE-COUNT-H7","SEARCH-M2W3-HUAWEI-ASC950DT-DIE-COUNT","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-DIE-COUNT-H12","SEARCH-M2W3-HUAWEI-ASC950DT-DIE-COUNT","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-STACKS-H2","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-STACKS","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-STACKS-H6","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-STACKS","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-STACKS-H7","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-STACKS","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-STACKS-H12","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-STACKS","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE-H2","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE-H6","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE-H7","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE-H12","SEARCH-M2W3-HUAWEI-ASC950DT-HBM-INTERFACE","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-INTERPOSER-H2","SEARCH-M2W3-HUAWEI-ASC950DT-INTERPOSER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-INTERPOSER-H6","SEARCH-M2W3-HUAWEI-ASC950DT-INTERPOSER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-INTERPOSER-H7","SEARCH-M2W3-HUAWEI-ASC950DT-INTERPOSER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-INTERPOSER-H12","SEARCH-M2W3-HUAWEI-ASC950DT-INTERPOSER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-POWER-H2","SEARCH-M2W3-HUAWEI-ASC950DT-POWER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-POWER-H6","SEARCH-M2W3-HUAWEI-ASC950DT-POWER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-POWER-H7","SEARCH-M2W3-HUAWEI-ASC950DT-POWER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-POWER-H12","SEARCH-M2W3-HUAWEI-ASC950DT-POWER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-LATENCY-H2","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-LATENCY","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-LATENCY-H6","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-LATENCY","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-LATENCY-H7","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-LATENCY","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-LATENCY-H12","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-LATENCY","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL-H2","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL-H6","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL-H7","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL-H12","SEARCH-M2W3-HUAWEI-ASC950DT-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-RATE-H2","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-RATE","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-RATE-H6","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-RATE","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-RATE-H7","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-RATE","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-RATE-H12","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-RATE","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-COUNT-H2","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-COUNT","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-COUNT-H6","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-COUNT","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-COUNT-H7","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-COUNT","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-LINK-COUNT-H12","SEARCH-M2W3-HUAWEI-ASC950DT-LINK-COUNT","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-TOPOLOGY-H2","SEARCH-M2W3-HUAWEI-ASC950DT-TOPOLOGY","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-TOPOLOGY-H6","SEARCH-M2W3-HUAWEI-ASC950DT-TOPOLOGY","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-TOPOLOGY-H7","SEARCH-M2W3-HUAWEI-ASC950DT-TOPOLOGY","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-TOPOLOGY-H12","SEARCH-M2W3-HUAWEI-ASC950DT-TOPOLOGY","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL-H2","SEARCH-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL-H6","SEARCH-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL-H7","SEARCH-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","draft","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL-H12","SEARCH-M2W3-HUAWEI-ASC950DT-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-COMPILER-H2","SEARCH-M2W3-HUAWEI-ASC950DT-COMPILER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","draft","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950DT-COMPILER-H6","SEARCH-M2W3-HUAWEI-ASC950DT-COMPILER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","draft","Processor page and DT renderer state checked; no exact supporting value."
