"signoff_row_id","binding_kind","source_path","source_sha256","source_bytes","target_path","pk_column","pk_value","source_review_status","authorized_review_status","semantic_status_column","semantic_status_before","semantic_status_after","source_line_sha256","freeze_manifest_sha256","freeze_manifest_bytes","freeze_aggregate_sha256","formal_baseline_manifest_sha256","formal_baseline_manifest_bytes","formal_baseline_aggregate_sha256","temporary_merge_validator_checks","verdict","reviewer","review_date","notes"
"ASC950-SIGN-0131","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/facts.csv","6dcdefbf9b27ba05cedb1bc0004e919742abca9fe7c1aaa6fdf708a561fae38f","18317","数据/facts.csv","fact_id","FACT-M2W3-HUAWEI-ASC950DT-PACKAGE","draft","reviewed","","","","92480f1d40327be083a539bdf7a3af6962004dd827e30b4bddf5f5fbaa90dbb1","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0132","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/facts.csv","6dcdefbf9b27ba05cedb1bc0004e919742abca9fe7c1aaa6fdf708a561fae38f","18317","数据/facts.csv","fact_id","FACT-M2W3-HUAWEI-ASC950DT-MEM-NAME","draft","reviewed","","","","0758c5fd311936fbbaa5b261a1ebb2cc94b34e9995c903bd49a6bb90c4d36673","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0133","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/facts.csv","6dcdefbf9b27ba05cedb1bc0004e919742abca9fe7c1aaa6fdf708a561fae38f","18317","数据/facts.csv","fact_id","FACT-M2W3-HUAWEI-ASC950DT-MEM-CAPACITY","draft","reviewed","","","","25eff347dd3ef7b53ef10493889dfc07acf8489c0472ae6e8f9eb968586223d9","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0134","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/facts.csv","6dcdefbf9b27ba05cedb1bc0004e919742abca9fe7c1aaa6fdf708a561fae38f","18317","数据/facts.csv","fact_id","FACT-M2W3-HUAWEI-ASC950DT-MEM-BW","draft","reviewed","","","","79263f1c0122fea6740ab63ec8933d98a1b469dcf1fed1b6ba76bd562830833e","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0135","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/facts.csv","6dcdefbf9b27ba05cedb1bc0004e919742abca9fe7c1aaa6fdf708a561fae38f","18317","数据/facts.csv","fact_id","FACT-M2W3-HUAWEI-ASC950DT-INTERCONNECT-BW","draft","reviewed","","","","05d733e8b53ea2f33e18750f3fba1b12cbd8593557d9faf1b6db60506304f86e","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0136","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-VENDOR","draft","reviewed","","","","be8c862aefc01afdaeac6275677e0e85ae8cc85c0ee48cf254bb06ce1922f70e","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0137","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-FAMILY","draft","reviewed","","","","418534ed034b9f4fe9ab42585c72df8c8c54221e761ca1e3d41ea87917079e2e","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0138","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-NAME","draft","reviewed","","","","eda11bc5973c47c842aaca33415960eb2e982b78cdca37720d37d1d4f4034088","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0139","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-OBJECT-TYPE","draft","reviewed","","","","ae814c62a8a540a4d3f2a96fc8c358e61faf449ad928a800aefd244ef5ebcd3f","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0140","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-RELEASE-DATE","draft","reviewed","","","","da2d4c5fea377bfe764c3917aad9e71213764907f12d3ae66bb5a0cb3bd05248","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0141","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-FP8-THROUGHPUT","draft","reviewed","","","","ea93609d9df527f0185c234ebff44990c3cc4d74ceebd9c2d0ea4b5cdd392334","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0142","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-MXFP8-THROUGHPUT","draft","reviewed","","","","c89ad2e5e22ef117478889d854faadde11fc28c8f4d3d23975d759fa4d814598","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0143","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-HIF8-THROUGHPUT","draft","reviewed","","","","ba5b86c7e13006f598398a4a78ef36609cd7d23ea6e80b14ec8ac8d033bbcf21","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0144","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-MXFP4-THROUGHPUT","draft","reviewed","","","","145480214acd3ae759f708c7d2e5173284fcb2cc2cd085ece7a1d66308b8b417","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0145","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-VECTOR-EXECUTION","draft","reviewed","","","","e38bc34f3cc59296eb5e5494802c387e4d242bc4fc688825e4d66feff3b77472","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0146","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-MEM-GRANULARITY","draft","reviewed","","","","f1cbcbd77766ec7c905a1bfb3ff643ddd0e16e1f97f27f0a5eebe84e1ae19065","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0147","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950-DIE-INTERCONNECT-BW","draft","reviewed","","","","464b7cc46540e61dfadaeefce7d0874611a66f7a0745cb03ce6ae3920824cde6","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0148","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-VENDOR","draft","reviewed","","","","bb55e03a975736d92b9de4e3a7488563d62cb3a87cf65b7cd13a7563ef607bde","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0149","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-FAMILY","draft","reviewed","","","","f2f3bccb16011ebd686ff6f620780f7acd633d18ebc07d35f109db358729e315","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0150","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-NAME","draft","reviewed","","","","0fc92ed3e8b838aaa1488367dbec72f7f49f313fda8fbeda9ba9dc32eeee368a","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0151","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-SKU","draft","reviewed","","","","63a398e39a9e1134f3e9a03b398f9e06dcb22e02a45a8cb17c4e1e723a5fa0d6","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0152","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-OBJECT-TYPE","draft","reviewed","","","","8a51284b5178bdca342e1e9c605774cc3253ff9c540e6359bc51fc813a62b295","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0153","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-RELEASE-DATE","draft","reviewed","","","","df2106c551bfef9af1bf72a69cc1d6542240deca9858ff87d8fc0e1c96ecf9fd","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0154","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-STATUS","draft","reviewed","","","","dd98daaece381cacd712e72221583a8126f5c302389d1cd2dfff070923a15dce","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0155","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-POSITIONING","draft","reviewed","","","","d822d4ad75514920f9e05c575c4a86499c36632d3ac3cc8aae9ca20a4aac8da2","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0156","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-DEPLOYMENT","draft","reviewed","","","","86cba18f680aa84a9c3e07cd18bdec8f6570a4f717de4097f553a462ddefd9ff","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0157","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-PACKAGE","draft","reviewed","","","","4b04de767400058b35b428a160a59dd81bbe3b85de5ff271a6755cda08f2d68e","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
"ASC950-SIGN-0158","lifecycle_pk_write","审计/子代理交接/m2_staging/M2-W3-HUAWEI-ASCEND950-PHYSICAL/structured/field-requirements.csv","4f1dcb01672b18cd45a8a3a803d314921e7812a39c80ca95d5baae6ca5603bd6","32593","数据/field-requirements.csv","requirement_id","REQ-M2W3-HUAWEI-ASC950PR-MEM-NAME","draft","reviewed","","","","630dc7e97d9e39e6e0abc9b32114e204ffca34481209f378130a1178675cdaf1","ec23f82850e0c72fc2eb8d60d72d08dfed9fbc0237e27dbea7e3fb87041c36c7","7096","d10ba0c4437c8f10c044149015101e066688d0cf8b1a43d7379529eed940dd87","e2a5c9ed328fb280854b57a4b46f8212db724d311c4843e679511fbf0a574036","3542","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","115461","accept","m2_final_review_ascend950","2026-08-13","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。"
