"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-M2NA-0155","SEARCH-M2NA-0082","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0156","SEARCH-M2NA-0082","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0157","SEARCH-M2NA-0083","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0158","SEARCH-M2NA-0083","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0159","SEARCH-M2NA-0084","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0160","SEARCH-M2NA-0084","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0161","SEARCH-M2NA-0085","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0162","SEARCH-M2NA-0085","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0163","SEARCH-M2NA-0086","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0164","SEARCH-M2NA-0086","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0165","SEARCH-M2NA-0087","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0166","SEARCH-M2NA-0087","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0167","SEARCH-M2NA-0088","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0168","SEARCH-M2NA-0088","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0169","SEARCH-M2NA-0089","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0170","SEARCH-M2NA-0089","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0171","SEARCH-M2NA-0090","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0172","SEARCH-M2NA-0090","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0173","SEARCH-M2NA-0091","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0174","SEARCH-M2NA-0091","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0175","SEARCH-M2NA-0092","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0176","SEARCH-M2NA-0092","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0177","SEARCH-M2NA-0093","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0178","SEARCH-M2NA-0093","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0179","SEARCH-M2NA-0094","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0180","SEARCH-M2NA-0094","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0181","SEARCH-M2NA-0095","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0182","SEARCH-M2NA-0095","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0183","SEARCH-M2NA-0096","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0184","SEARCH-M2NA-0096","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0185","SEARCH-M2NA-0097","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0186","SEARCH-M2NA-0097","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0187","SEARCH-M2NA-0098","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0188","SEARCH-M2NA-0098","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0189","SEARCH-M2NA-0098","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0190","SEARCH-M2NA-0099","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0191","SEARCH-M2NA-0099","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0192","SEARCH-M2NA-0099","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0193","SEARCH-M2NA-0100","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0194","SEARCH-M2NA-0100","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0195","SEARCH-M2NA-0100","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0196","SEARCH-M2NA-0101","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0197","SEARCH-M2NA-0101","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0198","SEARCH-M2NA-0101","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0199","SEARCH-M2NA-0102","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0200","SEARCH-M2NA-0102","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0201","SEARCH-M2NA-0102","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0202","SEARCH-M2NA-0103","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0203","SEARCH-M2NA-0103","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0204","SEARCH-M2NA-0103","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0205","SEARCH-M2NA-0104","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0206","SEARCH-M2NA-0104","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0207","SEARCH-M2NA-0104","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0208","SEARCH-M2NA-0105","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0209","SEARCH-M2NA-0105","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0210","SEARCH-M2NA-0105","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0211","SEARCH-M2NA-0106","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0212","SEARCH-M2NA-0107","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0213","SEARCH-M2NA-0108","SRC-M2NA-NVIDIA-ADA-WP-2022","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0214","SEARCH-M2NA-0109","SRC-M2NA-NVIDIA-ADA-WP-2022","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0215","SEARCH-M2NA-0110","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0216","SEARCH-M2NA-0110","SRC-M2NA-NVIDIA-BLACKWELL-HC36-2024","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0217","SEARCH-M2NA-0110","SRC-M2NA-NVIDIA-PTX-ISA-9-3","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0218","SEARCH-M2NA-0111","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0219","SEARCH-M2NA-0111","SRC-M2NA-NVIDIA-BLACKWELL-HC36-2024","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0220","SEARCH-M2NA-0111","SRC-M2NA-NVIDIA-PTX-ISA-9-3","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0221","SEARCH-M2NA-0112","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0222","SEARCH-M2NA-0112","SRC-M2NA-NVIDIA-BLACKWELL-ULTRA-SOFTMAX-2026","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0223","SEARCH-M2NA-0113","SRC-M2NA-NVIDIA-BLACKWELL-BRIEF-V2-1","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0224","SEARCH-M2NA-0113","SRC-M2NA-NVIDIA-BLACKWELL-ULTRA-SOFTMAX-2026","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0225","SEARCH-M2NA-0114","SRC-M2NA-NVIDIA-RUBIN-BLOG-20260721","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0226","SEARCH-M2NA-0115","SRC-M2NA-NVIDIA-RUBIN-BLOG-20260721","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0227","SEARCH-M2NA-0116","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0228","SEARCH-M2NA-0116","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0229","SEARCH-M2NA-0117","SRC-M2NA-AMD-CDNA2-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0230","SEARCH-M2NA-0117","SRC-M2NA-AMD-CDNA2-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0231","SEARCH-M2NA-0118","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0232","SEARCH-M2NA-0118","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0233","SEARCH-M2NA-0119","SRC-M2NA-AMD-CDNA3-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0234","SEARCH-M2NA-0119","SRC-M2NA-AMD-CDNA3-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0235","SEARCH-M2NA-0120","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0236","SEARCH-M2NA-0120","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0237","SEARCH-M2NA-0121","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0238","SEARCH-M2NA-0121","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0239","SEARCH-M2NA-0122","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0240","SEARCH-M2NA-0122","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0241","SEARCH-M2NA-0122","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0242","SEARCH-M2NA-0123","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0243","SEARCH-M2NA-0123","SRC-M2NA-AMD-CDNA5-ISA","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0244","SEARCH-M2NA-0123","SRC-M2NA-AMD-CDNA-LANDING","checked_no_support","draft","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0245","SEARCH-M2NA-0124","SRC-M2NA-AMD-CES2026-RELEASE","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0246","SEARCH-M2NA-0125","SRC-M2NA-AMD-CES2026-RELEASE","checked_no_support","needs_resolution","Checked for this exact field and subject scope; no reliable direct support was found."
"SRESULT-M2NA-0247","SEARCH-M2NA-0126","SRC-M2NA-NVIDIA-ADA-WP-2022","checked_no_support","needs_resolution","The fixed whitepaper was searched for an explicit software programming-model statement; no directly locatable support was found."
"SRESULT-M2NA-0248","SEARCH-M2NA-0127","SRC-M2NA-NVIDIA-RUBIN-BLOG-20260721","checked_no_support","needs_resolution","The fixed snapshot does not state CUDA or another architecture programming model."
"SRESULT-M2NA-0249","SEARCH-M2NA-0128","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","draft","PDF p.9 distinguishes 16 parallel L2 channels and 16-way set associativity; neither supports FIELD-MEM-BANKS."
