"signoff_row_id","authorization_scope","target_path","pk_column","pk_value","old_formal_target_premerge_sha256","proposed_formal_target_premerge_sha256","target_hash_changed","old_formal_baseline_aggregate_sha256","proposed_formal_baseline_aggregate_sha256","aggregate_changed","row_level_write_set_conflict","candidate_status"
"AWS-SIGN-0120","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-DMA-COUNT","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0121","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-CC-COUNT","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0122","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-INF2-NEURONLINK-COUNT","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0123","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-COUNT","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0124","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-MX-PEAK","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0125","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-MIXED-PEAK","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0126","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-SPARSE-PEAK","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0127","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-FP32-PEAK","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0128","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-MX","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0129","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-MIXED","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0130","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-FP32","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0131","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-VECTOR-FP32","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0132","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-SCALAR-FP32","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0133","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NCV4-TENSOR-CLOCK","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0134","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-SBUF-CAPACITY","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0135","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-PSUM-CAPACITY","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0136","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-CAPACITY-GIB","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0137","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-CAPACITY-GB","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0138","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-BW-49","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0139","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-BW-47","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0140","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-STACKS","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0141","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-DMA-COUNT","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0142","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-DMA-BW","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0143","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CC-COUNT-16","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0144","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CC-COUNT-20","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0145","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NEURONLINK-COUNT","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0146","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-NEURONLINK-BW","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0147","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-PROCESS","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0148","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-HBM-TYPE","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0149","lifecycle_pk_write","数据/facts.csv","fact_id","FACT-M2W2-AWS-TRN3-CHIP-FP8-GENERIC","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","55a75c496c304062371ce38e566ee839060ee0706259b0b6e24442fb70b9ae3d","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0150","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-001","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0151","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-002","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0152","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-003","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0153","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-004","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0154","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-005","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0155","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-006","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0156","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-007","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0157","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-008","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0158","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-009","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0159","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-010","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0160","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-011","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0161","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-012","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0162","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-013","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0163","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-014","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0164","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-015","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0165","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-016","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0166","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-017","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0167","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-018","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0168","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-019","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0169","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-020","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0170","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-021","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0171","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-022","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
"AWS-SIGN-0172","lifecycle_pk_write","数据/field-requirements.csv","requirement_id","REQ-M2W2-AWS-PKG-023","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","e1df2c5584bfbaccdf4352ba8f7a7d2783250d9982473a3d15b649e5521bc62a","false","0b4c6106bde7e2a62b1ffd6a0df7246ded62177d941c7fb9303a2cbac62f92bf","97ebb17a2518e3a43b18a382dcfc879c1f5e2b08118a6149c8fa984e65017453","true","false","candidate_only_not_authorized"
