"assertion_id","fact_id","source_id","claim_role","assertion_mode","assertion_relation","raw_value_text","raw_value_number","raw_unit","source_locator","quoted_context","extraction_status","extractor","reviewer","review_date","assertion_fingerprint","review_status","notes"
"AST-FACT-M2GA-GV6E-SPARSE","FACT-M2GA-GV6E-SPARSE","SRC-M2-GA-G15","architecture_mechanism","direct_statement","supports","SparseCore is a specialized tiled processor engineered for high-performance acceleration of workloads that involve irregular, sparse memory access and computation, particularly on large datasets stored in High Bandwidth Memory (HBM). Key architectural features: Tiled architecture; Dynamic execution; Vector processing; Centralized control; Data summarization support; Memory hierarchy. Attribute | TPU v4 | TPU v5p | Trillium.","","","Current OpenXLA SparseCore page, introduction, key features and generation table, lines 69-87","SparseCore is a specialized tiled processor engineered for high-performance acceleration of workloads that involve irregular, sparse memory access and computation, particularly on large datasets stored in High Bandwidth Memory (HBM). Key architectural features: Tiled architecture; Dynamic execution; Vector processing; Centralized control; Data summarization support; Memory hierarchy. Attribute | TPU v4 | TPU v5p | Trillium.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV6E-SPARSE","draft",""
"AST-FACT-M2GA-GV4-SORT","FACT-M2GA-GV4-SORT","SRC-M2-GA-G15","architecture_mechanism","direct_statement","supports","Data summarization support: Includes specialized cross-lane operations beneficial for tasks such as sorting, filtering, and prefix sums. Attribute | TPU v4 | TPU v5p | Trillium.","","","Current OpenXLA SparseCore page, key features and generation table, lines 73-87","Data summarization support: Includes specialized cross-lane operations beneficial for tasks such as sorting, filtering, and prefix sums. Attribute | TPU v4 | TPU v5p | Trillium.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV4-SORT","draft",""
"AST-FACT-M2GA-GV5P-SORT","FACT-M2GA-GV5P-SORT","SRC-M2-GA-G15","architecture_mechanism","direct_statement","supports","Data summarization support: Includes specialized cross-lane operations beneficial for tasks such as sorting, filtering, and prefix sums. Attribute | TPU v4 | TPU v5p | Trillium.","","","Current OpenXLA SparseCore page, key features and generation table, lines 73-87","Data summarization support: Includes specialized cross-lane operations beneficial for tasks such as sorting, filtering, and prefix sums. Attribute | TPU v4 | TPU v5p | Trillium.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV5P-SORT","draft",""
"AST-FACT-M2GA-GV6E-SORT","FACT-M2GA-GV6E-SORT","SRC-M2-GA-G15","architecture_mechanism","direct_statement","supports","Data summarization support: Includes specialized cross-lane operations beneficial for tasks such as sorting, filtering, and prefix sums. Attribute | TPU v4 | TPU v5p | Trillium.","","","Current OpenXLA SparseCore page, key features and generation table, lines 73-87","Data summarization support: Includes specialized cross-lane operations beneficial for tasks such as sorting, filtering, and prefix sums. Attribute | TPU v4 | TPU v5p | Trillium.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-GV6E-SORT","draft",""
"AST-FACT-M2GA-G8T-FP4","FACT-M2GA-G8T-FP4","SRC-M2-GA-G13","core_spec","direct_statement","supports","TPU 8t introduces native 4-bit floating point (FP4) to overcome memory bandwidth bottlenecks, doubling MXU throughput while maintaining accuracy for large models even at lower-precision quantization.","","","Google Cloud technical deep dive, Native FP4 bullet, lines 91-94","TPU 8t introduces native 4-bit floating point (FP4) to overcome memory bandwidth bottlenecks, doubling MXU throughput while maintaining accuracy for large models even at lower-precision quantization.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8T-FP4","draft","乘积、累加与输出精度未公开"
"AST-FACT-M2GA-G8T-SPARSE","FACT-M2GA-G8T-SPARSE","SRC-M2-GA-G13","architecture_mechanism","direct_statement","supports","Central to TPU 8t is the SparseCore, a specialized accelerator designed to handle the irregular memory access patterns of embedding lookups.","","","Google Cloud technical deep dive, SparseCore advantage bullet, lines 91-92","Central to TPU 8t is the SparseCore, a specialized accelerator designed to handle the irregular memory access patterns of embedding lookups.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8T-SPARSE","draft",""
"AST-FACT-M2GA-G8T-ALLGATHER","FACT-M2GA-G8T-ALLGATHER","SRC-M2-GA-G13","architecture_mechanism","direct_statement","supports","While the Matrix Multiply Unit (MXU) handles matrix math, the SparseCore offloads data-dependent all-gather operations, amongst other collectives, preventing the zero-op bottlenecks that often plague general-purpose chips.","","","Google Cloud technical deep dive, SparseCore advantage bullet, line 92","While the Matrix Multiply Unit (MXU) handles matrix math, the SparseCore offloads data-dependent all-gather operations, amongst other collectives, preventing the zero-op bottlenecks that often plague general-purpose chips.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8T-ALLGATHER","draft",""
"AST-FACT-M2GA-G8T-LDE","FACT-M2GA-G8T-LDE","SRC-M2-GA-G13","architecture_mechanism","direct_statement","supports","Specialized Chip Features | SparseCore (Embeddings) & LLM Decoder Engine | CAE (Collectives Acceleration Engine).","","","Google Cloud technical deep dive, TPU 8t and TPU 8i at a glance, lines 145-150","Specialized Chip Features | SparseCore (Embeddings) & LLM Decoder Engine | CAE (Collectives Acceleration Engine).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8T-LDE","draft","只支持 LLM Decoder Engine 存在，不支持其内部算子或吞吐"
"AST-FACT-M2GA-G8T-TPUDIRECT","FACT-M2GA-G8T-TPUDIRECT","SRC-M2-GA-G13","architecture_mechanism","direct_statement","supports","TPU Direct RDMA enables direct data transfers between the TPU memory (HBM) and the Network Interface Cards (NICs), bypassing the host CPU and DRAM. Similarly, TPUDirect Storage bypasses CPU host bottlenecks by enabling direct memory access between the TPU and high-speed managed storage like 10T Lustre.","","","Google Cloud technical deep dive, Faster storage access, lines 105-108","TPU Direct RDMA enables direct data transfers between the TPU memory (HBM) and the Network Interface Cards (NICs), bypassing the host CPU and DRAM. Similarly, TPUDirect Storage bypasses CPU host bottlenecks by enabling direct memory access between the TPU and high-speed managed storage like 10T Lustre.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8T-TPUDIRECT","draft",""
"AST-FACT-M2GA-G8T-SW","FACT-M2GA-G8T-SW","SRC-M2-GA-G13","architecture_mechanism","direct_statement","supports","Pallas and Mosaic: We provide first-class support for Pallas, our custom kernel language that lets you write hardware-aware kernels in Python. Native PyTorch support for TPUs is now in preview. The same JAX, PyTorch, or Keras code that runs on Ironwood scales to this generation.","","","Google Cloud technical deep dive, Software enablement, lines 156-161","Pallas and Mosaic: We provide first-class support for Pallas, our custom kernel language that lets you write hardware-aware kernels in Python. Native PyTorch support for TPUs is now in preview. The same JAX, PyTorch, or Keras code that runs on Ironwood scales to this generation.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8T-SW","draft",""
"AST-FACT-M2GA-G8I-FP4","FACT-M2GA-G8I-FP4","SRC-M2-GA-G13","core_spec","direct_statement","supports","Peak FP4 PFLOPs | 12.6 | 10.1.","","","Google Cloud technical deep dive, TPU 8t and TPU 8i at a glance, lines 145-154","Peak FP4 PFLOPs | 12.6 | 10.1.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8I-FP4","draft","表行直接证明 TPU 8i 有 FP4 计算口径；峰值数值属于实现层，不在本架构事实采用"
"AST-FACT-M2GA-G8I-CAE","FACT-M2GA-G8I-CAE","SRC-M2-GA-G13","architecture_mechanism","direct_statement","supports","TPU 8i uses the CAE, which aggregates results across cores with near-zero latency, specifically accelerating the reduction and synchronization steps required during auto-regressive decoding and chain-of-thought processing.","","","Google Cloud technical deep dive, Collectives Acceleration Engine, lines 119-121","TPU 8i uses the CAE, which aggregates results across cores with near-zero latency, specifically accelerating the reduction and synchronization steps required during auto-regressive decoding and chain-of-thought processing.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8I-CAE","draft",""
"AST-FACT-M2GA-G8I-ICI","FACT-M2GA-G8I-ICI","SRC-M2-GA-G14","architecture_mechanism","direct_statement","supports","Additionally, it doubles ICI bandwidth to 19.2 Tb/s, reduces the ICI network diameter by over 50%, and introduces a dedicated Collectives Acceleration Engine (CAE), which reduces on-chip latency by up to 5x to minimize lag during high-concurrency requests.","","","Google Cloud Next 26 infrastructure announcement, TPU 8i paragraph, line 116","Additionally, it doubles ICI bandwidth to 19.2 Tb/s, reduces the ICI network diameter by over 50%, and introduces a dedicated Collectives Acceleration Engine (CAE), which reduces on-chip latency by up to 5x to minimize lag during high-concurrency requests.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8I-ICI","draft","只支持 ICI 存在；19.2 Tb/s、方向/有效载荷和系统拓扑留实现层与 requirement"
"AST-FACT-M2GA-G8I-SW","FACT-M2GA-G8I-SW","SRC-M2-GA-G13","architecture_mechanism","direct_statement","supports","Pallas and Mosaic: We provide first-class support for Pallas, our custom kernel language that lets you write hardware-aware kernels in Python. Native PyTorch support for TPUs is now in preview. The same JAX, PyTorch, or Keras code that runs on Ironwood scales to this generation.","","","Google Cloud technical deep dive, Software enablement, lines 156-161","Pallas and Mosaic: We provide first-class support for Pallas, our custom kernel language that lets you write hardware-aware kernels in Python. Native PyTorch support for TPUs is now in preview. The same JAX, PyTorch, or Keras code that runs on Ironwood scales to this generation.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-G8I-SW","draft",""
"AST-FACT-M2GA-AIF1-EXEC","FACT-M2GA-AIF1-EXEC","SRC-M2-GA-A02","architecture_mechanism","direct_statement","supports","Each NeuronCore-v1 is a fully-independent heterogenous compute-unit, with 3 main engines (Tensor/Vector/Scalar Engines), and on-chip software-managed SRAM memory, for maximizing data locality (compiler managed, for maximum data locality and optimized data prefetch).","","","Neuron 2.9.1, NeuronCore-v1 overview, line 220","Each NeuronCore-v1 is a fully-independent heterogenous compute-unit, with 3 main engines (Tensor/Vector/Scalar Engines), and on-chip software-managed SRAM memory, for maximizing data locality (compiler managed, for maximum data locality and optimized data prefetch).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-EXEC","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-TENSOR","FACT-M2GA-AIF1-TENSOR","SRC-M2-GA-A02","architecture_mechanism","direct_statement","supports","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","","","Neuron 2.9.1, TensorEngine paragraph, line 225","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-TENSOR","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-VECTOR","FACT-M2GA-AIF1-VECTOR","SRC-M2-GA-A02","architecture_mechanism","direct_statement","supports","The VectorEngine is optimized for vector-computations, in which every element of the output is dependent on multiple input elements.","","","Neuron 2.9.1, VectorEngine paragraph, line 224","The VectorEngine is optimized for vector-computations, in which every element of the output is dependent on multiple input elements.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-VECTOR","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-SCALAR","FACT-M2GA-AIF1-SCALAR","SRC-M2-GA-A02","architecture_mechanism","direct_statement","supports","The ScalarEngine is optimized for scalar-computations, in which every element of the output is dependent on one element of the input, e.g. non-linearities like GELU, SIGMOID or EXP.","","","Neuron 2.9.1, ScalarEngine paragraph, line 223","The ScalarEngine is optimized for scalar-computations, in which every element of the output is dependent on one element of the input, e.g. non-linearities like GELU, SIGMOID or EXP.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-SCALAR","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-FP-IN","FACT-M2GA-AIF1-FP-IN","SRC-M2-GA-A02","core_spec","direct_statement","supports","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","","","Neuron 2.9.1, TensorEngine data types, line 225","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-FP-IN","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-FP-OUT","FACT-M2GA-AIF1-FP-OUT","SRC-M2-GA-A02","core_spec","direct_statement","supports","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","","","Neuron 2.9.1, TensorEngine data types, line 225","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-FP-OUT","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-I8-IN","FACT-M2GA-AIF1-I8-IN","SRC-M2-GA-A02","core_spec","direct_statement","supports","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","","","Neuron 2.9.1, TensorEngine data types, line 225","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-I8-IN","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-I8-OUT","FACT-M2GA-AIF1-I8-OUT","SRC-M2-GA-A02","core_spec","direct_statement","supports","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","","","Neuron 2.9.1, TensorEngine data types, line 225","The TensorEngine is based on a power-optimized systolic-array which is highly optimized for tensor computations (e.g. GEMM, CONV, Reshape, Transpose), and supports mixed-precision computations (FP16/BF16/INT8 inputs, FP32/INT32 outputs).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-I8-OUT","draft","逐来源原词修复；normalized_value_text 保持规范化表述"
"AST-FACT-M2GA-AIF1-MEM","FACT-M2GA-AIF1-MEM","SRC-M2-GA-A02","architecture_mechanism","direct_statement","supports","Each NeuronCore-v1 is a fully-independent heterogenous compute-unit, with 3 main engines (Tensor/Vector/Scalar Engines), and on-chip software-managed SRAM memory, for maximizing data locality (compiler managed, for maximum data locality and optimized data prefetch).","","","Neuron 2.9.1, NeuronCore-v1 overview, line 220","Each NeuronCore-v1 is a fully-independent heterogenous compute-unit, with 3 main engines (Tensor/Vector/Scalar Engines), and on-chip software-managed SRAM memory, for maximizing data locality (compiler managed, for maximum data locality and optimized data prefetch).","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF1-MEM","draft",""
"AST-FACT-M2GA-ATRN1-EXEC","FACT-M2GA-ATRN1-EXEC","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","A NeuronCore-v2 consists of four heterogeneous compute engines (Tensor, Vector, Scalar, and GpSimd), each designed to accelerate different types of operators in modern machine learning models. Each compute engine has its own sequencer, which is responsible for instruction fetch, decode, and issue. The four compute engines execute four independent instruction streams asynchronously in parallel.","","","Neuron 2.29.1, NeuronCore-v2 Compute Engines, lines 1005-1010","A NeuronCore-v2 consists of four heterogeneous compute engines (Tensor, Vector, Scalar, and GpSimd), each designed to accelerate different types of operators in modern machine learning models. Each compute engine has its own sequencer, which is responsible for instruction fetch, decode, and issue. The four compute engines execute four independent instruction streams asynchronously in parallel.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-EXEC","draft",""
"AST-FACT-M2GA-ATRN1-TENSOR-SHAPE","FACT-M2GA-ATRN1-TENSOR-SHAPE","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","Architecturally, the engine is built around a systolic array with 128 rows and 128 columns of processing elements, which streams input data from SBUF and writes output to PSUM.","","","Neuron 2.29.1, Tensor Engine, line 1033","Architecturally, the engine is built around a systolic array with 128 rows and 128 columns of processing elements, which streams input data from SBUF and writes output to PSUM.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-TENSOR-SHAPE","draft",""
"AST-FACT-M2GA-ATRN1-VECTOR","FACT-M2GA-ATRN1-VECTOR","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","Vector Engine (VectorE) is specially designed to accelerate vector operations where every element in the output tensor typically depends on multiple elements from input tensor(s), such as vector reduction and element-wise operators between two tensors.","","","Neuron 2.29.1, Vector Engine, line 1105","Vector Engine (VectorE) is specially designed to accelerate vector operations where every element in the output tensor typically depends on multiple elements from input tensor(s), such as vector reduction and element-wise operators between two tensors.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-VECTOR","draft",""
"AST-FACT-M2GA-ATRN1-SCALAR","FACT-M2GA-ATRN1-SCALAR","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","Scalar Engine (ScalarE) is specially designed to accelerate scalar operations where every element in the output tensor only depends on one element of the input tensor. In addition, ScalarE provides hardware acceleration to evaluate non-linear functions such as Gelu and Sqrt.","","","Neuron 2.29.1, Scalar Engine, lines 1135-1136","Scalar Engine (ScalarE) is specially designed to accelerate scalar operations where every element in the output tensor only depends on one element of the input tensor. In addition, ScalarE provides hardware acceleration to evaluate non-linear functions such as Gelu and Sqrt.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-SCALAR","draft",""
"AST-FACT-M2GA-ATRN1-GPSIMD","FACT-M2GA-ATRN1-GPSIMD","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","GpSimd Engine (GpSimdE) is intended to be a general-purpose engine that can run any ML operators that cannot be lowered onto the other highly specialized compute engines discussed above efficiently, such as applying a triangular mask to a tensor.","","","Neuron 2.29.1, GpSimd Engine, lines 1178-1180","GpSimd Engine (GpSimdE) is intended to be a general-purpose engine that can run any ML operators that cannot be lowered onto the other highly specialized compute engines discussed above efficiently, such as applying a triangular mask to a tensor.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-GPSIMD","draft",""
"AST-FACT-M2GA-ATRN1-FP-IN","FACT-M2GA-ATRN1-FP-IN","SRC-M2-GA-A05","core_spec","direct_statement","supports","TensorE supports BF16, FP16, TF32, and cFP8 input matrix data types at a maximum throughput of 92 TFLOPS, as well as 23 TFLOPS for FP32 inputs. TensorE performs mixed-precision calculations, with accumulations at FP32 precision.","","","Neuron 2.29.1, Tensor Engine data types, line 1034","TensorE supports BF16, FP16, TF32, and cFP8 input matrix data types at a maximum throughput of 92 TFLOPS, as well as 23 TFLOPS for FP32 inputs. TensorE performs mixed-precision calculations, with accumulations at FP32 precision.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-FP-IN","draft",""
"AST-FACT-M2GA-ATRN1-FP-ACC","FACT-M2GA-ATRN1-FP-ACC","SRC-M2-GA-A05","core_spec","direct_statement","supports","TensorE performs mixed-precision calculations, with accumulations at FP32 precision. Therefore, the output data of a TensorE calculation is always in FP32.","","","Neuron 2.29.1, Tensor Engine data types, line 1034","TensorE performs mixed-precision calculations, with accumulations at FP32 precision. Therefore, the output data of a TensorE calculation is always in FP32.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-FP-ACC","draft","物理累加器位宽未公开"
"AST-FACT-M2GA-ATRN1-CFP8","FACT-M2GA-ATRN1-CFP8","SRC-M2-GA-A03","core_spec","direct_statement","supports","Compute | Two NeuronCore-v2 delivering 380 INT8 TOPS, 190 FP16/BF16/cFP8/TF32 TFLOPS, and 47.5 FP32 TFLOP.","","","Neuron 2.26.1, Trainium Architecture specification table, line 726","Compute | Two NeuronCore-v2 delivering 380 INT8 TOPS, 190 FP16/BF16/cFP8/TF32 TFLOPS, and 47.5 FP32 TFLOP.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-CFP8","draft",""
"AST-FACT-M2GA-ATRN1-SBUF","FACT-M2GA-ATRN1-SBUF","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","Memory-wise, a NeuronCore-v2 consists of two software-managed on-chip SRAMs, a 24MiB SBUF as the main data storage and a 2MiB PSUM as a dedicated accumulation buffer for Tensor Engine.","","","Neuron 2.29.1, NeuronCore-v2 memory organization, line 1023","Memory-wise, a NeuronCore-v2 consists of two software-managed on-chip SRAMs, a 24MiB SBUF as the main data storage and a 2MiB PSUM as a dedicated accumulation buffer for Tensor Engine.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-SBUF","draft",""
"AST-FACT-M2GA-ATRN1-PSUM","FACT-M2GA-ATRN1-PSUM","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","TensorE must read input matrices from SBUF and write output matrices to PSUM. PSUM also allows near-memory accumulation of multiple matrix multiplication output tiles.","","","Neuron 2.29.1, Tensor Engine and SRAM connectivity, lines 1037-1038","TensorE must read input matrices from SBUF and write output matrices to PSUM. PSUM also allows near-memory accumulation of multiple matrix multiplication output tiles.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-PSUM","draft",""
"AST-FACT-M2GA-ATRN1-DMA","FACT-M2GA-ATRN1-DMA","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","As shown in the above figure, data movement between HBM and SBUF is performed using on-chip DMA (Direct Memory Access) engines, which can run in parallel to computation within the NeuronCore.","","","Neuron 2.29.1, Data Movement, lines 1200-1205","As shown in the above figure, data movement between HBM and SBUF is performed using on-chip DMA (Direct Memory Access) engines, which can run in parallel to computation within the NeuronCore.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-DMA","draft","A05 只支撑 DMA 数据搬运机制；压缩/解压不从该来源提取"
"AST-FACT-M2GA-ATRN1-COMPRESS","FACT-M2GA-ATRN1-COMPRESS","SRC-M2-GA-A03","architecture_mechanism","direct_statement","supports","Data Movement | 1 TB/sec of DMA bandwidth, with inline memory compression/decompression.","","","Neuron 2.26.1, Trainium Architecture specification table, line 728","Data Movement | 1 TB/sec of DMA bandwidth, with inline memory compression/decompression.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-COMPRESS","draft","只取 inline capability；1 TB/sec 属实现层，不进入架构事实"
"AST-FACT-M2GA-ATRN1-DECOMPRESS","FACT-M2GA-ATRN1-DECOMPRESS","SRC-M2-GA-A03","architecture_mechanism","direct_statement","supports","Data Movement | 1 TB/sec of DMA bandwidth, with inline memory compression/decompression.","","","Neuron 2.26.1, Trainium Architecture specification table, line 728","Data Movement | 1 TB/sec of DMA bandwidth, with inline memory compression/decompression.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-DECOMPRESS","draft","只取 inline capability；1 TB/sec 属实现层，不进入架构事实"
"AST-FACT-M2GA-ATRN1-COLL","FACT-M2GA-ATRN1-COLL","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","6 CC-Cores for collective communication.","","","Neuron 2.29.1, Trainium/Inferentia2 device component list, line 999","6 CC-Cores for collective communication.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-COLL","draft",""
"AST-FACT-M2GA-ATRN1-NL","FACT-M2GA-ATRN1-NL","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","2 (Inferentia2) or 4 (Trainium) NeuronLink-v2 for device-to-device collective communication.","","","Neuron 2.29.1, Trainium/Inferentia2 device component list, line 1001","2 (Inferentia2) or 4 (Trainium) NeuronLink-v2 for device-to-device collective communication.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-NL","draft",""
"AST-FACT-M2GA-ATRN1-SW","FACT-M2GA-ATRN1-SW","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","The Neuron Compiler can automatically insert the required synchronizations during compilation, based on data dependencies identified in the NKI kernel.","","","Neuron 2.29.1, engine sequencing and NKI compilation, line 1011","The Neuron Compiler can automatically insert the required synchronizations during compilation, based on data dependencies identified in the NKI kernel.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-ATRN1-SW","draft",""
"AST-FACT-M2GA-AIF2-EXEC","FACT-M2GA-AIF2-EXEC","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","A NeuronCore-v2 consists of four heterogeneous compute engines (Tensor, Vector, Scalar, and GpSimd), each designed to accelerate different types of operators in modern machine learning models. Each compute engine has its own sequencer, which is responsible for instruction fetch, decode, and issue. The four compute engines execute four independent instruction streams asynchronously in parallel.","","","Neuron 2.29.1, NeuronCore-v2 Compute Engines, lines 1005-1010","A NeuronCore-v2 consists of four heterogeneous compute engines (Tensor, Vector, Scalar, and GpSimd), each designed to accelerate different types of operators in modern machine learning models. Each compute engine has its own sequencer, which is responsible for instruction fetch, decode, and issue. The four compute engines execute four independent instruction streams asynchronously in parallel.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF2-EXEC","draft",""
"AST-FACT-M2GA-AIF2-TENSOR-SHAPE","FACT-M2GA-AIF2-TENSOR-SHAPE","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","Architecturally, the engine is built around a systolic array with 128 rows and 128 columns of processing elements, which streams input data from SBUF and writes output to PSUM.","","","Neuron 2.29.1, Tensor Engine, line 1033","Architecturally, the engine is built around a systolic array with 128 rows and 128 columns of processing elements, which streams input data from SBUF and writes output to PSUM.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF2-TENSOR-SHAPE","draft",""
"AST-FACT-M2GA-AIF2-VECTOR","FACT-M2GA-AIF2-VECTOR","SRC-M2-GA-A05","architecture_mechanism","direct_statement","supports","Vector Engine (VectorE) is specially designed to accelerate vector operations where every element in the output tensor typically depends on multiple elements from input tensor(s), such as vector reduction and element-wise operators between two tensors.","","","Neuron 2.29.1, Vector Engine, line 1105","Vector Engine (VectorE) is specially designed to accelerate vector operations where every element in the output tensor typically depends on multiple elements from input tensor(s), such as vector reduction and element-wise operators between two tensors.","source_checked","m2_arch_google_aws","","2026-08-12","AFP-FACT-M2GA-AIF2-VECTOR","draft",""
