"schema_column_id","table_path","column_name","ordinal","data_type","is_nullable","is_primary_key","foreign_table_path","foreign_column_name","enum_name","semicolon_forbidden","definition","review_status","notes"
"SCOL-TOPOLOGIES-CSV-001","数据/topologies.csv","topology_id","1","text","false","true","","","","false","列 topology_id，所属表 数据/topologies.csv","approved",""
"SCOL-TOPOLOGIES-CSV-002","数据/topologies.csv","owner_object_id","2","text","false","false","数据/objects.csv","object_id","","true","列 owner_object_id，所属表 数据/topologies.csv","approved",""
"SCOL-TOPOLOGIES-CSV-003","数据/topologies.csv","canonical_label","3","text","false","false","","","","false","列 canonical_label，所属表 数据/topologies.csv","approved",""
"SCOL-TOPOLOGIES-CSV-004","数据/topologies.csv","review_status","4","text","false","false","","","review_status","false","列 review_status，所属表 数据/topologies.csv","approved",""
"SCOL-TOPOLOGIES-CSV-005","数据/topologies.csv","notes","5","text","true","false","","","","false","列 notes，所属表 数据/topologies.csv","approved",""
"SCOL-VENDORS-CSV-001","数据/vendors.csv","vendor_id","1","text","false","true","","","","false","列 vendor_id，所属表 数据/vendors.csv","approved",""
"SCOL-VENDORS-CSV-002","数据/vendors.csv","vendor_name","2","text","false","false","","","","false","列 vendor_name，所属表 数据/vendors.csv","approved",""
"SCOL-VENDORS-CSV-003","数据/vendors.csv","country_or_region","3","text","false","false","","","","false","列 country_or_region，所属表 数据/vendors.csv","approved",""
"SCOL-VENDORS-CSV-004","数据/vendors.csv","review_status","4","text","false","false","","","review_status","false","列 review_status，所属表 数据/vendors.csv","approved",""
"SCOL-VENDORS-CSV-005","数据/vendors.csv","notes","5","text","true","false","","","","false","列 notes，所属表 数据/vendors.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-001","最小参考资料库/conflict-groups.csv","conflict_group_id","1","text","false","true","","","","false","列 conflict_group_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-002","最小参考资料库/conflict-groups.csv","object_id","2","text","true","false","数据/objects.csv","object_id","","true","列 object_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-003","最小参考资料库/conflict-groups.csv","component_id","3","text","true","false","数据/components.csv","component_id","","true","列 component_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-004","最小参考资料库/conflict-groups.csv","link_id","4","text","true","false","数据/links.csv","link_id","","true","列 link_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-005","最小参考资料库/conflict-groups.csv","object_relation_id","5","text","true","false","数据/object-relations.csv","object_relation_id","","true","列 object_relation_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-006","最小参考资料库/conflict-groups.csv","precision_path_id","6","text","true","false","数据/precision-paths.csv","precision_path_id","","true","列 precision_path_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-007","最小参考资料库/conflict-groups.csv","capability_id","7","text","true","false","数据/special-capabilities.csv","capability_id","","true","列 capability_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-008","最小参考资料库/conflict-groups.csv","topology_id","8","text","true","false","数据/topologies.csv","topology_id","","true","列 topology_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-009","最小参考资料库/conflict-groups.csv","field_id","9","text","false","false","数据/fields.csv","field_id","","true","列 field_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-010","最小参考资料库/conflict-groups.csv","condition_set_id","10","text","false","false","数据/condition-sets.csv","condition_set_id","","true","列 condition_set_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-011","最小参考资料库/conflict-groups.csv","conflict_type","11","text","false","false","","","conflict_type","false","列 conflict_type，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-012","最小参考资料库/conflict-groups.csv","resolution_status","12","text","false","false","","","conflict_resolution_status","false","列 resolution_status，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-013","最小参考资料库/conflict-groups.csv","preferred_fact_id","13","text","true","false","数据/facts.csv","fact_id","","true","列 preferred_fact_id，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-014","最小参考资料库/conflict-groups.csv","resolution_rationale","14","text","true","false","","","","false","列 resolution_rationale，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-015","最小参考资料库/conflict-groups.csv","reviewer","15","text","true","false","","","","false","列 reviewer，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-016","最小参考资料库/conflict-groups.csv","review_date","16","date","true","false","","","","false","列 review_date，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-017","最小参考资料库/conflict-groups.csv","review_status","17","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-GROUPS-CSV-018","最小参考资料库/conflict-groups.csv","notes","18","text","true","false","","","","false","列 notes，所属表 最小参考资料库/conflict-groups.csv","approved",""
"SCOL-CONFLICT-MEMBERS-CSV-001","最小参考资料库/conflict-members.csv","conflict_member_id","1","text","false","true","","","","false","列 conflict_member_id，所属表 最小参考资料库/conflict-members.csv","approved",""
"SCOL-CONFLICT-MEMBERS-CSV-002","最小参考资料库/conflict-members.csv","conflict_group_id","2","text","false","false","最小参考资料库/conflict-groups.csv","conflict_group_id","","true","列 conflict_group_id，所属表 最小参考资料库/conflict-members.csv","approved",""
"SCOL-CONFLICT-MEMBERS-CSV-003","最小参考资料库/conflict-members.csv","fact_id","3","text","false","false","数据/facts.csv","fact_id","","true","列 fact_id，所属表 最小参考资料库/conflict-members.csv","approved",""
"SCOL-CONFLICT-MEMBERS-CSV-004","最小参考资料库/conflict-members.csv","member_role","4","text","false","false","","","conflict_member_role","false","列 member_role，所属表 最小参考资料库/conflict-members.csv","approved",""
"SCOL-CONFLICT-MEMBERS-CSV-005","最小参考资料库/conflict-members.csv","review_status","5","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/conflict-members.csv","approved",""
"SCOL-CONFLICT-MEMBERS-CSV-006","最小参考资料库/conflict-members.csv","notes","6","text","true","false","","","","false","列 notes，所属表 最小参考资料库/conflict-members.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-001","最小参考资料库/fact-assertions.csv","assertion_id","1","text","false","true","","","","false","列 assertion_id，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-002","最小参考资料库/fact-assertions.csv","fact_id","2","text","false","false","数据/facts.csv","fact_id","","true","列 fact_id，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-003","最小参考资料库/fact-assertions.csv","source_id","3","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 source_id，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-004","最小参考资料库/fact-assertions.csv","claim_role","4","text","false","false","","","claim_role","false","列 claim_role，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-005","最小参考资料库/fact-assertions.csv","assertion_mode","5","text","false","false","","","assertion_mode","false","列 assertion_mode，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-006","最小参考资料库/fact-assertions.csv","assertion_relation","6","text","false","false","","","assertion_relation","false","列 assertion_relation，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-007","最小参考资料库/fact-assertions.csv","raw_value_text","7","text","true","false","","","","false","列 raw_value_text，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-008","最小参考资料库/fact-assertions.csv","raw_value_number","8","number","true","false","","","","false","列 raw_value_number，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-009","最小参考资料库/fact-assertions.csv","raw_unit","9","text","true","false","","","","false","列 raw_unit，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-010","最小参考资料库/fact-assertions.csv","source_locator","10","text","false","false","","","","false","列 source_locator，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-011","最小参考资料库/fact-assertions.csv","quoted_context","11","text","true","false","","","","false","列 quoted_context，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-012","最小参考资料库/fact-assertions.csv","extraction_status","12","text","false","false","","","extraction_status","false","列 extraction_status，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-013","最小参考资料库/fact-assertions.csv","extractor","13","text","true","false","","","","false","列 extractor，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-014","最小参考资料库/fact-assertions.csv","reviewer","14","text","true","false","","","","false","列 reviewer，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-015","最小参考资料库/fact-assertions.csv","review_date","15","date","true","false","","","","false","列 review_date，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-016","最小参考资料库/fact-assertions.csv","assertion_fingerprint","16","text","false","false","","","","false","列 assertion_fingerprint，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-017","最小参考资料库/fact-assertions.csv","review_status","17","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-FACT-ASSERTIONS-CSV-018","最小参考资料库/fact-assertions.csv","notes","18","text","true","false","","","","false","列 notes，所属表 最小参考资料库/fact-assertions.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-001","最小参考资料库/requirement-evidence.csv","requirement_evidence_id","1","text","false","true","","","","false","列 requirement_evidence_id，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-002","最小参考资料库/requirement-evidence.csv","requirement_id","2","text","false","false","数据/field-requirements.csv","requirement_id","","true","列 requirement_id，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-003","最小参考资料库/requirement-evidence.csv","source_id","3","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 source_id，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-004","最小参考资料库/requirement-evidence.csv","evidence_relation","4","text","false","false","","","requirement_evidence_relation","false","列 evidence_relation，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-005","最小参考资料库/requirement-evidence.csv","source_locator","5","text","false","false","","","","false","列 source_locator，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-006","最小参考资料库/requirement-evidence.csv","quoted_context","6","text","true","false","","","","false","列 quoted_context，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-007","最小参考资料库/requirement-evidence.csv","reviewer","7","text","true","false","","","","false","列 reviewer，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-008","最小参考资料库/requirement-evidence.csv","review_date","8","date","true","false","","","","false","列 review_date，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-009","最小参考资料库/requirement-evidence.csv","review_status","9","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-REQUIREMENT-EVIDENCE-CSV-010","最小参考资料库/requirement-evidence.csv","notes","10","text","true","false","","","","false","列 notes，所属表 最小参考资料库/requirement-evidence.csv","approved",""
"SCOL-SEARCH-LOG-CSV-001","最小参考资料库/search-log.csv","search_id","1","text","false","true","","","","false","列 search_id，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-002","最小参考资料库/search-log.csv","requirement_id","2","text","false","false","数据/field-requirements.csv","requirement_id","","true","列 requirement_id，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-003","最小参考资料库/search-log.csv","searched_date","3","date","false","false","","","","false","列 searched_date，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-004","最小参考资料库/search-log.csv","query_or_path","4","text","false","false","","","","false","列 query_or_path，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-005","最小参考资料库/search-log.csv","source_types_checked","5","text","false","false","","","","false","列 source_types_checked，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-006","最小参考资料库/search-log.csv","result_status","6","text","false","false","","","search_log_result_status","false","列 result_status，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-007","最小参考资料库/search-log.csv","researcher","7","text","false","false","","","","false","列 researcher，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-008","最小参考资料库/search-log.csv","review_status","8","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-LOG-CSV-009","最小参考资料库/search-log.csv","notes","9","text","true","false","","","","false","列 notes，所属表 最小参考资料库/search-log.csv","approved",""
"SCOL-SEARCH-RESULTS-CSV-001","最小参考资料库/search-results.csv","search_result_id","1","text","false","true","","","","false","列 search_result_id，所属表 最小参考资料库/search-results.csv","approved",""
"SCOL-SEARCH-RESULTS-CSV-002","最小参考资料库/search-results.csv","search_id","2","text","false","false","最小参考资料库/search-log.csv","search_id","","true","列 search_id，所属表 最小参考资料库/search-results.csv","approved",""
"SCOL-SEARCH-RESULTS-CSV-003","最小参考资料库/search-results.csv","source_id","3","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 source_id，所属表 最小参考资料库/search-results.csv","approved",""
"SCOL-SEARCH-RESULTS-CSV-004","最小参考资料库/search-results.csv","result_relation","4","text","false","false","","","search_result_relation","false","列 result_relation，所属表 最小参考资料库/search-results.csv","approved",""
"SCOL-SEARCH-RESULTS-CSV-005","最小参考资料库/search-results.csv","review_status","5","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/search-results.csv","approved",""
"SCOL-SEARCH-RESULTS-CSV-006","最小参考资料库/search-results.csv","notes","6","text","true","false","","","","false","列 notes，所属表 最小参考资料库/search-results.csv","approved",""
"SCOL-SELECTION-MEMBERS-CSV-001","最小参考资料库/selection-members.csv","selection_member_id","1","text","false","true","","","","false","列 selection_member_id，所属表 最小参考资料库/selection-members.csv","approved",""
"SCOL-SELECTION-MEMBERS-CSV-002","最小参考资料库/selection-members.csv","selection_run_id","2","text","false","false","最小参考资料库/selection-runs.csv","selection_run_id","","true","列 selection_run_id，所属表 最小参考资料库/selection-members.csv","approved",""
"SCOL-SELECTION-MEMBERS-CSV-003","最小参考资料库/selection-members.csv","source_id","3","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 source_id，所属表 最小参考资料库/selection-members.csv","approved",""
"SCOL-SELECTION-MEMBERS-CSV-004","最小参考资料库/selection-members.csv","selected_role","4","text","false","false","","","selected_role","false","列 selected_role，所属表 最小参考资料库/selection-members.csv","approved",""
"SCOL-SELECTION-MEMBERS-CSV-005","最小参考资料库/selection-members.csv","mandatory_reason","5","text","false","false","","","","false","列 mandatory_reason，所属表 最小参考资料库/selection-members.csv","approved",""
"SCOL-SELECTION-MEMBERS-CSV-006","最小参考资料库/selection-members.csv","review_status","6","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/selection-members.csv","approved",""
"SCOL-SELECTION-MEMBERS-CSV-007","最小参考资料库/selection-members.csv","notes","7","text","true","false","","","","false","列 notes，所属表 最小参考资料库/selection-members.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-001","最小参考资料库/selection-runs.csv","selection_run_id","1","text","false","true","","","","false","列 selection_run_id，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-002","最小参考资料库/selection-runs.csv","scope_kind","2","text","false","false","","","selection_scope_kind","false","列 scope_kind，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-003","最小参考资料库/selection-runs.csv","scope_id","3","text","true","false","","","","false","列 scope_id，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-004","最小参考资料库/selection-runs.csv","cutoff_date","4","date","false","false","","","","false","列 cutoff_date，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-005","最小参考资料库/selection-runs.csv","algorithm_version","5","text","false","false","","","","false","列 algorithm_version，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-006","最小参考资料库/selection-runs.csv","created_date","6","date","false","false","","","","false","列 created_date，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-007","最小参考资料库/selection-runs.csv","reviewer","7","text","false","false","","","","false","列 reviewer，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-008","最小参考资料库/selection-runs.csv","status","8","text","false","false","","","selection_run_status","false","列 status，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-009","最小参考资料库/selection-runs.csv","review_status","9","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SELECTION-RUNS-CSV-010","最小参考资料库/selection-runs.csv","notes","10","text","true","false","","","","false","列 notes，所属表 最小参考资料库/selection-runs.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-001","最小参考资料库/source-coverage.csv","coverage_id","1","text","false","true","","","","false","列 coverage_id，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-002","最小参考资料库/source-coverage.csv","covered_source_id","2","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 covered_source_id，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-003","最小参考资料库/source-coverage.csv","covering_source_id","3","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 covering_source_id，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-004","最小参考资料库/source-coverage.csv","coverage_scope","4","text","false","false","","","coverage_scope","false","列 coverage_scope，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-005","最小参考资料库/source-coverage.csv","equivalence_status","5","text","false","false","","","equivalence_status","false","列 equivalence_status，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-006","最小参考资料库/source-coverage.csv","rationale","6","text","false","false","","","","false","列 rationale，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-007","最小参考资料库/source-coverage.csv","reviewed_by","7","text","false","false","","","","false","列 reviewed_by，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-008","最小参考资料库/source-coverage.csv","review_date","8","date","false","false","","","","false","列 review_date，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-009","最小参考资料库/source-coverage.csv","review_status","9","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-COVERAGE-CSV-010","最小参考资料库/source-coverage.csv","notes","10","text","true","false","","","","false","列 notes，所属表 最小参考资料库/source-coverage.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-001","最小参考资料库/source-endpoints.csv","endpoint_id","1","text","false","true","","","","false","列 endpoint_id，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-002","最小参考资料库/source-endpoints.csv","source_id","2","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 source_id，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-003","最小参考资料库/source-endpoints.csv","endpoint_type","3","text","false","false","","","endpoint_type","false","列 endpoint_type，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-004","最小参考资料库/source-endpoints.csv","url","4","text","true","false","","","","false","列 url，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-005","最小参考资料库/source-endpoints.csv","local_path","5","text","true","false","","","","false","列 local_path，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-006","最小参考资料库/source-endpoints.csv","sha256","6","text","true","false","","","","false","列 sha256，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-007","最小参考资料库/source-endpoints.csv","page_count","7","integer","true","false","","","","false","列 page_count，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-008","最小参考资料库/source-endpoints.csv","mime_type","8","text","true","false","","","","false","列 mime_type，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-009","最小参考资料库/source-endpoints.csv","access_date","9","date","true","false","","","","false","列 access_date，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-010","最小参考资料库/source-endpoints.csv","http_status","10","integer","true","false","","","","false","列 http_status，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-011","最小参考资料库/source-endpoints.csv","snapshot_date","11","date","true","false","","","","false","列 snapshot_date，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-012","最小参考资料库/source-endpoints.csv","is_preferred_endpoint","12","boolean","false","false","","","boolean","false","列 is_preferred_endpoint，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-013","最小参考资料库/source-endpoints.csv","accessibility_status","13","text","false","false","","","accessibility_status","false","列 accessibility_status，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-014","最小参考资料库/source-endpoints.csv","review_status","14","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-ENDPOINTS-CSV-015","最小参考资料库/source-endpoints.csv","notes","15","text","true","false","","","","false","列 notes，所属表 最小参考资料库/source-endpoints.csv","approved",""
"SCOL-SOURCE-FAMILIES-CSV-001","最小参考资料库/source-families.csv","source_family_id","1","text","false","true","","","","false","列 source_family_id，所属表 最小参考资料库/source-families.csv","approved",""
"SCOL-SOURCE-FAMILIES-CSV-002","最小参考资料库/source-families.csv","canonical_title","2","text","false","false","","","","false","列 canonical_title，所属表 最小参考资料库/source-families.csv","approved",""
"SCOL-SOURCE-FAMILIES-CSV-003","最小参考资料库/source-families.csv","family_kind","3","text","false","false","","","source_family_kind","false","列 family_kind，所属表 最小参考资料库/source-families.csv","approved",""
"SCOL-SOURCE-FAMILIES-CSV-004","最小参考资料库/source-families.csv","publisher_or_organization","4","text","false","false","","","","false","列 publisher_or_organization，所属表 最小参考资料库/source-families.csv","approved",""
"SCOL-SOURCE-FAMILIES-CSV-005","最小参考资料库/source-families.csv","persistent_work_id","5","text","true","false","","","","false","列 persistent_work_id，所属表 最小参考资料库/source-families.csv","approved",""
"SCOL-SOURCE-FAMILIES-CSV-006","最小参考资料库/source-families.csv","review_status","6","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/source-families.csv","approved",""
"SCOL-SOURCE-FAMILIES-CSV-007","最小参考资料库/source-families.csv","notes","7","text","true","false","","","","false","列 notes，所属表 最小参考资料库/source-families.csv","approved",""
"SCOL-SOURCES-CSV-001","最小参考资料库/sources.csv","source_id","1","text","false","true","","","","false","列 source_id，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-002","最小参考资料库/sources.csv","source_family_id","2","text","true","false","最小参考资料库/source-families.csv","source_family_id","","true","列 source_family_id，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-003","最小参考资料库/sources.csv","title","3","text","false","false","","","","false","列 title，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-004","最小参考资料库/sources.csv","author_or_organization","4","text","true","false","","","","false","列 author_or_organization，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-005","最小参考资料库/sources.csv","source_type","5","text","false","false","","","source_type","false","列 source_type，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-006","最小参考资料库/sources.csv","publication_date","6","date","true","false","","","","false","列 publication_date，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-007","最小参考资料库/sources.csv","version_label","7","text","true","false","","","","false","列 version_label，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-008","最小参考资料库/sources.csv","language","8","text","true","false","","","","false","列 language，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-009","最小参考资料库/sources.csv","source_authority","9","text","false","false","","","source_authority","false","列 source_authority，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-010","最小参考资料库/sources.csv","source_status","10","text","false","false","","","source_status","false","列 source_status，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-011","最小参考资料库/sources.csv","content_fingerprint","11","text","false","false","","","","false","列 content_fingerprint，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-012","最小参考资料库/sources.csv","last_verified_date","12","date","false","false","","","","false","列 last_verified_date，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-013","最小参考资料库/sources.csv","review_status","13","text","false","false","","","review_status","false","列 review_status，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCES-CSV-014","最小参考资料库/sources.csv","notes","14","text","true","false","","","","false","列 notes，所属表 最小参考资料库/sources.csv","approved",""
"SCOL-SOURCE-SCREENING-CSV-001","最小参考资料库/source-screening.csv","screening_id","1","text","false","true","","","","false","列 screening_id，所属表 最小参考资料库/source-screening.csv","approved",""
"SCOL-SOURCE-SCREENING-CSV-002","最小参考资料库/source-screening.csv","source_id","2","text","false","false","最小参考资料库/sources.csv","source_id","","true","列 source_id，所属表 最小参考资料库/source-screening.csv","approved",""
"SCOL-SOURCE-SCREENING-CSV-003","最小参考资料库/source-screening.csv","screening_status","3","text","false","false","","","screening_status","false","列 screening_status，所属表 最小参考资料库/source-screening.csv","approved",""
"SCOL-SOURCE-SCREENING-CSV-004","最小参考资料库/source-screening.csv","rationale","4","text","false","false","","","","false","列 rationale，所属表 最小参考资料库/source-screening.csv","approved",""
"SCOL-SOURCE-SCREENING-CSV-005","最小参考资料库/source-screening.csv","full_text_read_status","5","text","false","false","","","full_text_read_status","false","列 full_text_read_status，所属表 最小参考资料库/source-screening.csv","approved",""
"SCOL-SOURCE-SCREENING-CSV-006","最小参考资料库/source-screening.csv","screened_by","6","text","false","false","","","","false","列 screened_by，所属表 最小参考资料库/source-screening.csv","approved",""
