"table_path","pk","field_id","actual_kind","registered_allowed","semantic_subject_assessment","proposed_action","proposed_allowed_kinds","proposed_target","evidence_basis","confidence","blocking_reason","review_status"
"数据/field-requirements.csv","REQ-AWS-TRN2-0178","FIELD-DER-COMPUTE-BW-SPEC","precision_path","object","该要求原先仍指向 NCv3 单核精度路径，但对应派生事实已经迁到芯片聚合路径 PP-AWS-TRN2-CHIP-TENSOR-FP8。迁移只修正目标，不改变字段、数值状态或生命周期。","retarget_row","","PP-AWS-TRN2-CHIP-TENSOR-FP8","requirement_status=conflicting_unresolved; target=PP-AWS-TRN2-TENSOR-FP8[NCv3 Tensor FP8 matrix path]; search_status=completed; reason=Trainium2 试填资料卡明确覆盖的字段; notes=由已录事实生成的候选要求行; existing_target=PP-AWS-TRN2-CHIP-TENSOR-FP8[Trainium2 chip aggregate Tensor FP8 matrix path]","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-ARCH-RELATION","FIELD-ID-ARCH","object_relation","object","架构代际由 implements_architecture 关系投影；object_relation 是 value_available requirement 的精确目标，不能另建重复文本事实。","no_change_with_rationale","","","requirement_status=value_available; target=OREL-CAMBRICON-MLU590-IMPLEMENTS-ARCH[implements_architecture]; search_status=completed; reason=The formal implements_architecture relation projects this field; WAIC directly states that 思元590 uses MLUarch05.; notes=No duplicate relation-valued fact is created.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-INTERCONNECT-BW","FIELD-INT-AGGREGATE-BW","object","link","没有对象匹配且方向明确的链路带宽；尚无可承接定值的 link，object 只记录检索范围。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No directioned line, payload or sustained interconnect bandwidth was found.; notes=System totals must not be divided down.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-INTERCONNECT-BW","FIELD-INT-AGGREGATE-BW","object","link","没有对象匹配且方向明确的链路带宽；尚无可承接定值的 link，object 只记录检索范围。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到 MLUarch05 互联带宽","high","","reviewed"
"数据/field-requirements.csv","REQ-HUAWEI-DV-INTERCONNECT-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH[Huawei Da Vinci initial architecture]; search_status=completed; reason=SoC NoC 与 HBM 带宽属于具体产品实现。; notes=不使用 Ascend 910 聚合值","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_INFERENTIA1_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-INFERENTIA1-ARCH[AWS Inferentia first-generation architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_INFERENTIA2_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-INFERENTIA2-ARCH[AWS Inferentia2 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM1_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM1-ARCH[AWS Trainium first-generation architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM2_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM2-ARCH[AWS Trainium2 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM3_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM3-ARCH[AWS Trainium3 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM4_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM4-ARCH[AWS Trainium4 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_8I_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-8I-ARCH[Google TPU 8i architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_8T_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-8T-ARCH[Google TPU 8t architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V3_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V3-ARCH[Google TPU v3 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V4_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V4-ARCH[Google TPU v4 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V5E_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V5E-ARCH[Google TPU v5e architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V5P_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V5P-ARCH[Google TPU v5p architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V6E_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V6E-ARCH[Google TPU v6e Trillium architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU7X_ARCH-INT-AGGREGATE-BW","FIELD-INT-AGGREGATE-BW","object","link","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU7X-ARCH[Google TPU7x Ironwood architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-INTERCONNECT-PROTOCOL","FIELD-INT-PROTOCOL","object","link","未建立可核验的对象匹配链路协议事实；object 记录检索覆盖。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No object-matched first-party chip or card interconnect protocol was found.; notes=The WAIC PCIe statement is relative only.","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-G8I-ICI-PROTOCOL-DETAIL","FIELD-INT-PROTOCOL","object","link","该缺口已有明确的下级实体：LINK-M2GA-G8I-ICI（External ICI endpoint）。现有 object 目标过宽，迁到该实体后仍保留 not_found，不补写未知值。","retarget_row","","LINK-M2GA-G8I-ICI","requirement_status=not_found; target=OBJ-GOOGLE-TPU-8I-ARCH[Google TPU 8i architecture]; search_status=completed; reason=ICI 存在有一手正证据；方向、有效载荷口径与芯片级协议细节未找到; notes=19.2 Tb/s 与 Boardfly 属实现/系统层；SEARCH-M2GA-G8I-ICI-PROTOCOL-DETAIL 记录检索; existing_target=LINK-M2GA-G8I-ICI[External ICI endpoint]","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-INTERCONNECT-TOPOLOGY","FIELD-INT-TOPOLOGY","object","topology","未建立可核验 topology；object 记录设备或架构范围内的拓扑缺口。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No MLU590 device or system topology was found in an accessible first-party source.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-INTERCONNECT","FIELD-INT-TOPOLOGY","object","topology","未建立可核验 topology；object 记录设备或架构范围内的拓扑缺口。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到 MLUarch05 互联拓扑","high","","reviewed"
"数据/field-requirements.csv","REQ-GROQ-LPU1-TOPOLOGY","FIELD-INT-TOPOLOGY","object","topology","该行记录 object 级检索覆盖和证据不可取得状态；尚无足够证据建立可核验的下级事实主体。","no_change_with_rationale","","","requirement_status=inaccessible_evidence; target=OBJ-GROQ-LPU1-ARCH[Groq first-generation LPU architecture]; search_status=blocked; notes=ISCA 2022 scale-out 论文全文当前受远端挑战/522 限制","high","","reviewed"
"数据/field-requirements.csv","REQ-HUAWEI-DV-INTERCONNECT-TOPOLOGY","FIELD-INT-TOPOLOGY","object","topology","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-HUAWEI-DA-VINCI-INITIAL-ARCH[Huawei Da Vinci initial architecture]; search_status=completed; reason=SoC NoC 拓扑属于具体产品实现，不是 AI Core 架构代际固有拓扑。; notes=Ascend 910 4×6 mesh 不投射","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-MEM-BW","FIELD-MEM-BIDIR-BW","object","component","没有可核验的存储组件和双向带宽作用域；object 记录架构级缺口。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到架构级各层带宽","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-OFFCHIP-CAPACITY","FIELD-MEM-CAPACITY","object","component","没有可确认类型、层级和单位的存储组件定值；object 记录整对象覆盖。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=The WAIC page gives only a relative larger-capacity statement with no absolute value or memory type.; notes=No HBM capacity fact is created.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-ONCHIP-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行记录 object 级检索覆盖和证据不可取得状态；尚无足够证据建立可核验的下级事实主体。","no_change_with_rationale","","","requirement_status=inaccessible_evidence; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=blocked; reason=CNToolkit 3.8.4 is known to contain raw NRAM, WRAM and SRAM target text, but its body is inaccessible and units and scope are unresolved.; notes=Preserve mtp_592.{18} only as unverified raw lead text.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","没有可确认类型、层级和单位的存储组件定值；object 记录整对象覆盖。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到架构级容量","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_INFERENTIA1_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-INFERENTIA1-ARCH[AWS Inferentia first-generation architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_INFERENTIA2_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-INFERENTIA2-ARCH[AWS Inferentia2 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM1_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM1-ARCH[AWS Trainium first-generation architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM2_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM2-ARCH[AWS Trainium2 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM3_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM3-ARCH[AWS Trainium3 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM4_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM4-ARCH[AWS Trainium4 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_8I_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-8I-ARCH[Google TPU 8i architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_8T_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-8T-ARCH[Google TPU 8t architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V3_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V3-ARCH[Google TPU v3 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V4_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V4-ARCH[Google TPU v4 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V5E_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V5E-ARCH[Google TPU v5e architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V5P_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V5P-ARCH[Google TPU v5p architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU_V6E_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU-V6E-ARCH[Google TPU v6e Trillium architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-GOOGLE_TPU7X_ARCH-MEM-CAPACITY","FIELD-MEM-CAPACITY","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-GOOGLE-TPU7X-ARCH[Google TPU7x Ironwood architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-MEM-DMA","FIELD-MEM-DMA","object","component","未找到对象匹配的 DMA 机制，也不能从其他架构迁入组件；object 记录覆盖。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=The fixed MLU-OPS guide discusses generic and MLUv03 examples, not an MLU590-specific DMA mechanism.; notes=Do not transfer MLUv03 pipeline facts.","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLUARCH05-MEM-HIERARCHY","FIELD-MEM-NAME","object","component","尚未建立可核验存储层次组件；object 记录层次缺口。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-ARCH[Cambricon MLUarch05]; search_status=completed; notes=未找到可核验存储层次","high","","reviewed"
"数据/field-requirements.csv","REQ-CAMBRICON-MLU590-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","尚无作用域明确的存储层读带宽；object 记录整对象缺口。","no_change_with_rationale","","","requirement_status=not_found; target=OBJ-CAMBRICON-MLU590-CHIP[Cambricon MLU590 chip]; search_status=completed; reason=No MLU590 memory-level read bandwidth with scope was found.; notes=Relative higher-bandwidth wording is insufficient.","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_INFERENTIA1_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-INFERENTIA1-ARCH[AWS Inferentia first-generation architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_INFERENTIA2_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-INFERENTIA2-ARCH[AWS Inferentia2 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM1_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM1-ARCH[AWS Trainium first-generation architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM2_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM2-ARCH[AWS Trainium2 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
"数据/field-requirements.csv","REQ-M2GA-AWS_TRAINIUM3_ARCH-MEM-READ-BW","FIELD-MEM-READ-BW","object","component","该行声明当前 object 作用域不承载实现层数值或机制；object 是“不适用”的判定范围，迁到下级实体会改变原裁决。","no_change_with_rationale","","","requirement_status=not_applicable; target=OBJ-AWS-TRAINIUM3-ARCH[AWS Trainium3 architecture]; search_status=completed; reason=architecture_generation 不承载具体芯片/云加速器的峰值、容量或带宽实现数值; notes=数值候选保存在 deferred_implementation_facts.csv，待目标实现对象建立后迁移","high","","reviewed"
