"card_completeness_id","object_id","domain","completeness_status","assessed_date","assessor","review_status","notes"
"COMPLETE-M2GA-GOOGLE_TPU_8T_ARCH-EVIDENCE","OBJ-GOOGLE-TPU-8T-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-IDENTITY","OBJ-GOOGLE-TPU-8I-ARCH","identity","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-PHYSICAL","OBJ-GOOGLE-TPU-8I-ARCH","physical","not_applicable","2026-08-12","m2_arch_google_aws","draft","架构对象只写物理实现边界，定值下沉"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-COMPUTE","OBJ-GOOGLE-TPU-8I-ARCH","compute","missing_public_data","2026-08-12","m2_arch_google_aws","draft","没有公开矩阵、向量、标量内部组织"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-NUMERICS","OBJ-GOOGLE-TPU-8I-ARCH","numerics","missing_public_data","2026-08-12","m2_arch_google_aws","draft","FP4 存在，累加和输出语义未找到"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-MEMORY","OBJ-GOOGLE-TPU-8I-ARCH","memory","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-INTERCONNECT","OBJ-GOOGLE-TPU-8I-ARCH","interconnect","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-SPECIAL_ENGINES","OBJ-GOOGLE-TPU-8I-ARCH","special_engines","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-SOFTWARE","OBJ-GOOGLE-TPU-8I-ARCH","software","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-GOOGLE_TPU_8I_ARCH-EVIDENCE","OBJ-GOOGLE-TPU-8I-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-IDENTITY","OBJ-AWS-INFERENTIA1-ARCH","identity","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-PHYSICAL","OBJ-AWS-INFERENTIA1-ARCH","physical","not_applicable","2026-08-12","m2_arch_google_aws","draft","架构对象只写物理实现边界，定值下沉"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-COMPUTE","OBJ-AWS-INFERENTIA1-ARCH","compute","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-NUMERICS","OBJ-AWS-INFERENTIA1-ARCH","numerics","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-MEMORY","OBJ-AWS-INFERENTIA1-ARCH","memory","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-INTERCONNECT","OBJ-AWS-INFERENTIA1-ARCH","interconnect","missing_public_data","2026-08-12","m2_arch_google_aws","draft","所选一手架构资料没有给芯片间互联机制"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-SPECIAL_ENGINES","OBJ-AWS-INFERENTIA1-ARCH","special_engines","missing_public_data","2026-08-12","m2_arch_google_aws","draft","未找到专用 MoE routing/router Top-K 硬件"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-SOFTWARE","OBJ-AWS-INFERENTIA1-ARCH","software","missing_public_data","2026-08-12","m2_arch_google_aws","draft","所选一手架构页没有直接说明编译器或运行时映射"
"COMPLETE-M2GA-AWS_INFERENTIA1_ARCH-EVIDENCE","OBJ-AWS-INFERENTIA1-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-IDENTITY","OBJ-AWS-TRAINIUM1-ARCH","identity","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-PHYSICAL","OBJ-AWS-TRAINIUM1-ARCH","physical","not_applicable","2026-08-12","m2_arch_google_aws","draft","架构对象只写物理实现边界，定值下沉"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-COMPUTE","OBJ-AWS-TRAINIUM1-ARCH","compute","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-NUMERICS","OBJ-AWS-TRAINIUM1-ARCH","numerics","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-MEMORY","OBJ-AWS-TRAINIUM1-ARCH","memory","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-INTERCONNECT","OBJ-AWS-TRAINIUM1-ARCH","interconnect","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-SPECIAL_ENGINES","OBJ-AWS-TRAINIUM1-ARCH","special_engines","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-SOFTWARE","OBJ-AWS-TRAINIUM1-ARCH","software","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM1_ARCH-EVIDENCE","OBJ-AWS-TRAINIUM1-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-IDENTITY","OBJ-AWS-INFERENTIA2-ARCH","identity","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-PHYSICAL","OBJ-AWS-INFERENTIA2-ARCH","physical","not_applicable","2026-08-12","m2_arch_google_aws","draft","架构对象只写物理实现边界，定值下沉"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-COMPUTE","OBJ-AWS-INFERENTIA2-ARCH","compute","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-NUMERICS","OBJ-AWS-INFERENTIA2-ARCH","numerics","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-MEMORY","OBJ-AWS-INFERENTIA2-ARCH","memory","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-INTERCONNECT","OBJ-AWS-INFERENTIA2-ARCH","interconnect","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-SPECIAL_ENGINES","OBJ-AWS-INFERENTIA2-ARCH","special_engines","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-SOFTWARE","OBJ-AWS-INFERENTIA2-ARCH","software","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_INFERENTIA2_ARCH-EVIDENCE","OBJ-AWS-INFERENTIA2-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-IDENTITY","OBJ-AWS-TRAINIUM2-ARCH","identity","partial","2026-08-12","m2_arch_google_aws","draft","仅有 Trainium2 当前芯片实现投影；本包未复制或自动上卷为架构自身事实"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-PHYSICAL","OBJ-AWS-TRAINIUM2-ARCH","physical","not_applicable","2026-08-12","m2_arch_google_aws","draft","架构对象不承载芯片工艺、封装、核心/HBM 数量"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-COMPUTE","OBJ-AWS-TRAINIUM2-ARCH","compute","partial","2026-08-12","m2_arch_google_aws","draft","仅有 Trainium2 当前芯片实现投影；本包未复制或自动上卷为架构自身事实"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-NUMERICS","OBJ-AWS-TRAINIUM2-ARCH","numerics","partial","2026-08-12","m2_arch_google_aws","draft","仅有 Trainium2 当前芯片实现投影；本包未复制或自动上卷为架构自身事实"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-MEMORY","OBJ-AWS-TRAINIUM2-ARCH","memory","partial","2026-08-12","m2_arch_google_aws","draft","仅有 Trainium2 当前芯片实现投影；本包未复制或自动上卷为架构自身事实"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-INTERCONNECT","OBJ-AWS-TRAINIUM2-ARCH","interconnect","partial","2026-08-12","m2_arch_google_aws","draft","仅有 Trainium2 当前芯片实现投影；本包未复制或自动上卷为架构自身事实"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-SPECIAL_ENGINES","OBJ-AWS-TRAINIUM2-ARCH","special_engines","partial","2026-08-12","m2_arch_google_aws","draft","仅有 Trainium2 当前芯片实现投影；本包未复制或自动上卷为架构自身事实"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-SOFTWARE","OBJ-AWS-TRAINIUM2-ARCH","software","partial","2026-08-12","m2_arch_google_aws","draft","仅有 Trainium2 当前芯片实现投影；本包未复制或自动上卷为架构自身事实"
"COMPLETE-M2GA-AWS_TRAINIUM2_ARCH-EVIDENCE","OBJ-AWS-TRAINIUM2-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","投影链可回到 M1 正式事实，但不等于架构自身覆盖"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-IDENTITY","OBJ-AWS-TRAINIUM3-ARCH","identity","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-PHYSICAL","OBJ-AWS-TRAINIUM3-ARCH","physical","not_applicable","2026-08-12","m2_arch_google_aws","draft","架构对象只写物理实现边界，定值下沉"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-COMPUTE","OBJ-AWS-TRAINIUM3-ARCH","compute","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-NUMERICS","OBJ-AWS-TRAINIUM3-ARCH","numerics","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-MEMORY","OBJ-AWS-TRAINIUM3-ARCH","memory","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-INTERCONNECT","OBJ-AWS-TRAINIUM3-ARCH","interconnect","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-SPECIAL_ENGINES","OBJ-AWS-TRAINIUM3-ARCH","special_engines","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-SOFTWARE","OBJ-AWS-TRAINIUM3-ARCH","software","partial","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM3_ARCH-EVIDENCE","OBJ-AWS-TRAINIUM3-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-IDENTITY","OBJ-AWS-TRAINIUM4-ARCH","identity","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-PHYSICAL","OBJ-AWS-TRAINIUM4-ARCH","physical","not_applicable","2026-08-12","m2_arch_google_aws","draft","架构对象只写物理实现边界，定值下沉"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-COMPUTE","OBJ-AWS-TRAINIUM4-ARCH","compute","missing_public_data","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-NUMERICS","OBJ-AWS-TRAINIUM4-ARCH","numerics","missing_public_data","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-MEMORY","OBJ-AWS-TRAINIUM4-ARCH","memory","missing_public_data","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-INTERCONNECT","OBJ-AWS-TRAINIUM4-ARCH","interconnect","missing_public_data","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-SPECIAL_ENGINES","OBJ-AWS-TRAINIUM4-ARCH","special_engines","missing_public_data","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-SOFTWARE","OBJ-AWS-TRAINIUM4-ARCH","software","missing_public_data","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"COMPLETE-M2GA-AWS_TRAINIUM4_ARCH-EVIDENCE","OBJ-AWS-TRAINIUM4-ARCH","evidence","complete","2026-08-12","m2_arch_google_aws","draft","按架构对象公开程度评估"
"CC-M2NA-NVIDIA-RUBIN-ARCH-IDENTITY","OBJ-NVIDIA-RUBIN-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-NVIDIA-RUBIN-ARCH-PHYSICAL","OBJ-NVIDIA-RUBIN-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-NVIDIA-RUBIN-ARCH-COMPUTE","OBJ-NVIDIA-RUBIN-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","官方观察文章给出增强 TMA、Tensor Core K 维相对吞吐、SFU 和压缩路径；缺固定白皮书与绝对架构吞吐。"
"CC-M2NA-NVIDIA-RUBIN-ARCH-NUMERICS","OBJ-NVIDIA-RUBIN-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 3-bit LUT 矩阵 B 与激活稀疏；完整格式矩阵、累加接口和物理位宽仍待固定 ISA。"
"CC-M2NA-NVIDIA-RUBIN-ARCH-MEMORY","OBJ-NVIDIA-RUBIN-ARCH","memory","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","官方观察文章没有公开可归到 Rubin 架构对象的缓存层次、容量或带宽。"
"CC-M2NA-NVIDIA-RUBIN-ARCH-INTERCONNECT","OBJ-NVIDIA-RUBIN-ARCH","interconnect","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 NVLink counted writes；双裸片封装及其中的 NV-HBI 链路已下沉，链路带宽未采用产品值。"
"CC-M2NA-NVIDIA-RUBIN-ARCH-SPECIAL_ENGINES","OBJ-NVIDIA-RUBIN-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录增强 TMA 与激活稀疏压缩；MoE routing/top-k 仍待固定资料核验。"
"CC-M2NA-NVIDIA-RUBIN-ARCH-SOFTWARE","OBJ-NVIDIA-RUBIN-ARCH","software","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","Fixed Rubin snapshot does not state CUDA or another programming model; see REQ-M2NA-AVAIL-0073."
"CC-M2NA-NVIDIA-RUBIN-ARCH-EVIDENCE","OBJ-NVIDIA-RUBIN-ARCH","evidence","partial","2026-08-12","m2_arch_nvidia_amd","draft","10 条事实目前依赖同一份已固定的官方网页快照；尚无架构白皮书或 ISA 交叉核验。"
"CC-M2NA-AMD-CDNA3-ARCH-IDENTITY","OBJ-AMD-CDNA3-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-AMD-CDNA3-ARCH-PHYSICAL","OBJ-AMD-CDNA3-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-AMD-CDNA3-ARCH-COMPUTE","OBJ-AMD-CDNA3-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 CU、稠密/4:2 稀疏 MFMA 与格式范围；缺同口径矩阵/向量吞吐对。"
"CC-M2NA-AMD-CDNA3-ARCH-NUMERICS","OBJ-AMD-CDNA3-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 FP8/BF8、FP16/BF16、INT8 的 C/D 格式和稀疏语义；物理累加器位宽未找到。"
"CC-M2NA-AMD-CDNA3-ARCH-MEMORY","OBJ-AMD-CDNA3-ARCH","memory","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录每 CU 的 LDS/L1、每 XCD 的 L2 及 Infinity Cache 角色；部分写带宽和存算比缺失。"
"CC-M2NA-AMD-CDNA3-ARCH-INTERCONNECT","OBJ-AMD-CDNA3-ARCH","interconnect","partial","2026-08-12","m2_arch_nvidia_amd","draft","只评价架构级互联机制，不混入产品或系统聚合值。"
"CC-M2NA-AMD-CDNA3-ARCH-SPECIAL_ENGINES","OBJ-AMD-CDNA3-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 4:2 稀疏 V_SMFMAC；专用 MoE routing/top-k 实现未找到。"
"CC-M2NA-AMD-CDNA3-ARCH-SOFTWARE","OBJ-AMD-CDNA3-ARCH","software","complete","2026-08-12","m2_arch_nvidia_amd","draft","白皮书直接确认 ROCm 与 HIP 编程映射。"
"CC-M2NA-AMD-CDNA3-ARCH-EVIDENCE","OBJ-AMD-CDNA3-ARCH","evidence","complete","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2NA-AMD-CDNA6-ARCH-IDENTITY","OBJ-AMD-CDNA6-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-AMD-CDNA6-ARCH-PHYSICAL","OBJ-AMD-CDNA6-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-AMD-CDNA6-ARCH-COMPUTE","OBJ-AMD-CDNA6-ARCH","compute","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","当前只有名称与 announced 状态，没有公开执行组织或吞吐。"
"CC-M2NA-AMD-CDNA6-ARCH-NUMERICS","OBJ-AMD-CDNA6-ARCH","numerics","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","当前来源没有公开输入格式、累加接口或稀疏语义。"
"CC-M2NA-AMD-CDNA6-ARCH-MEMORY","OBJ-AMD-CDNA6-ARCH","memory","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","当前来源没有公开 CDNA 6 架构存储层次、容量或带宽。"
"CC-M2NA-AMD-CDNA6-ARCH-INTERCONNECT","OBJ-AMD-CDNA6-ARCH","interconnect","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","当前来源没有公开 CDNA 6 架构互联机制或带宽。"
"CC-M2NA-AMD-CDNA6-ARCH-SPECIAL_ENGINES","OBJ-AMD-CDNA6-ARCH","special_engines","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","当前来源没有公开专用算子、MoE routing 或 top-k 模块。"
"CC-M2NA-AMD-CDNA6-ARCH-SOFTWARE","OBJ-AMD-CDNA6-ARCH","software","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","当前来源没有公开 CDNA 6 的独立软件映射。"
"CC-M2NA-AMD-CDNA6-ARCH-EVIDENCE","OBJ-AMD-CDNA6-ARCH","evidence","partial","2026-08-12","m2_arch_nvidia_amd","draft","一篇官方新闻稿只能支撑名称和 announced 状态；没有固定版架构白皮书。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-IDENTITY","OBJ-NVIDIA-HOPPER-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-PHYSICAL","OBJ-NVIDIA-HOPPER-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-COMPUTE","OBJ-NVIDIA-HOPPER-ARCH","compute","needs_review","2026-08-12","m2_arch_nvidia_amd","draft","本卡不复制 Hopper 架构事实；只列 M1 H100/GH100 实现事实供总控建立显式复用或重新抽取。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-NUMERICS","OBJ-NVIDIA-HOPPER-ARCH","numerics","needs_review","2026-08-12","m2_arch_nvidia_amd","draft","现列 FP8/FP16/BF16 累加标识来自 H100 实现，不能无关系上卷为 Hopper 代际事实。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-MEMORY","OBJ-NVIDIA-HOPPER-ARCH","memory","needs_review","2026-08-12","m2_arch_nvidia_amd","draft","现列寄存器、L1/共享内存与 L2 数值属于 H100 实现；Hopper 架构层需总控决定复用方式。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-INTERCONNECT","OBJ-NVIDIA-HOPPER-ARCH","interconnect","needs_review","2026-08-12","m2_arch_nvidia_amd","draft","NVLink 协议可作架构线索，但带宽是 H100 模组事实；本卡不复制。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-SPECIAL_ENGINES","OBJ-NVIDIA-HOPPER-ARCH","special_engines","needs_review","2026-08-12","m2_arch_nvidia_amd","draft","TMA、DPX、Transformer Engine 和 DSM 目前均引用 M1 H100 事实；需显式复用裁决。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-SOFTWARE","OBJ-NVIDIA-HOPPER-ARCH","software","needs_review","2026-08-12","m2_arch_nvidia_amd","draft","Hopper Tuning Guide 已登记为正式来源，但本包没有新增架构层软件事实。"
"CC-M2NA-NVIDIA-HOPPER-ARCH-EVIDENCE","OBJ-NVIDIA-HOPPER-ARCH","evidence","needs_review","2026-08-12","m2_arch_nvidia_amd","draft","M1 来源链可复用，但现有事实目标是 GH100/H100；总控需避免把实现证据自动改写成架构事实。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-IDENTITY","OBJ-NVIDIA-AMPERE-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-PHYSICAL","OBJ-NVIDIA-AMPERE-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-COMPUTE","OBJ-NVIDIA-AMPERE-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 SM、Tensor Core、CUDA 标量路径和异步复制；没有可跨实现使用的架构总吞吐。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-NUMERICS","OBJ-NVIDIA-AMPERE-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 FP16/BF16/TF32/FP64/整数输入及程序员可见累加格式；物理累加器位宽未找到。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-MEMORY","OBJ-NVIDIA-AMPERE-ARCH","memory","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录统一 L1/共享内存的管理与作用域；寄存器、L1、L2 的架构级带宽未找到。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-INTERCONNECT","OBJ-NVIDIA-AMPERE-ARCH","interconnect","partial","2026-08-12","m2_arch_nvidia_amd","draft","只评价架构级互联机制，不混入产品或系统聚合值。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-SPECIAL_ENGINES","OBJ-NVIDIA-AMPERE-ARCH","special_engines","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 2:4 稀疏和异步复制指令；专用 MoE routing/top-k 实现未找到。"
"CC-M2NA-NVIDIA-AMPERE-ARCH-SOFTWARE","OBJ-NVIDIA-AMPERE-ARCH","software","partial","2026-08-12","m2_arch_nvidia_amd","draft","CUDA asynchronous-copy and barrier mapping is supported; compiler, runtime and library claims were not retained."
"CC-M2NA-NVIDIA-AMPERE-ARCH-EVIDENCE","OBJ-NVIDIA-AMPERE-ARCH","evidence","complete","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2NA-AMD-CDNA2-ARCH-IDENTITY","OBJ-AMD-CDNA2-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-AMD-CDNA2-ARCH-PHYSICAL","OBJ-AMD-CDNA2-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
"CC-M2NA-AMD-CDNA2-ARCH-COMPUTE","OBJ-AMD-CDNA2-ARCH","compute","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 Wave64 CU、4×16-wide SIMD、矩阵与向量路径及每 CU 吞吐；没有独立于实现的芯片总峰值。"
"CC-M2NA-AMD-CDNA2-ARCH-NUMERICS","OBJ-AMD-CDNA2-ARCH","numerics","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 FP64、FP16/BF16 到 FP32 的 MFMA 接口；物理累加器位宽未找到。"
"CC-M2NA-AMD-CDNA2-ARCH-MEMORY","OBJ-AMD-CDNA2-ARCH","memory","partial","2026-08-12","m2_arch_nvidia_amd","draft","已记录 LDS 管理和 FP64 原子能力；LDS/L1/L2 架构级读写带宽未找到。"
"CC-M2NA-AMD-CDNA2-ARCH-INTERCONNECT","OBJ-AMD-CDNA2-ARCH","interconnect","partial","2026-08-12","m2_arch_nvidia_amd","draft","只评价架构级互联机制，不混入产品或系统聚合值。"
"CC-M2NA-AMD-CDNA2-ARCH-SPECIAL_ENGINES","OBJ-AMD-CDNA2-ARCH","special_engines","missing_public_data","2026-08-12","m2_arch_nvidia_amd","draft","区分专用模块、专用指令、可配置引擎和通用计算路径。"
"CC-M2NA-AMD-CDNA2-ARCH-SOFTWARE","OBJ-AMD-CDNA2-ARCH","software","complete","2026-08-12","m2_arch_nvidia_amd","draft","白皮书直接给出 ROCm、HIP、编译器、运行时和库的映射。"
"CC-M2NA-AMD-CDNA2-ARCH-EVIDENCE","OBJ-AMD-CDNA2-ARCH","evidence","complete","2026-08-12","m2_arch_nvidia_amd","draft","只使用一手来源，并保留筛选与反向移除记录。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-IDENTITY","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","identity","complete","2026-08-12","m2_arch_nvidia_amd","draft","对象身份与范围已固定。"
"CC-M2NA-NVIDIA-BLACKWELL-ULTRA-ARCH-PHYSICAL","OBJ-NVIDIA-BLACKWELL-ULTRA-ARCH","physical","not_applicable","2026-08-12","m2_arch_nvidia_amd","draft","这是架构代际对象，物理实现字段单独判定。"
