"assertion_id","fact_id","source_id","claim_role","assertion_mode","assertion_relation","raw_value_text","raw_value_number","raw_unit","source_locator","quoted_context","extraction_status","extractor","reviewer","review_date","assertion_fingerprint","review_status","notes"
"ASSERT-FACT-AWS-TRN2-SBUF-CAPACITY-CORE-S02","FACT-AWS-TRN2-SBUF-CAPACITY-CORE","SRC-AWS-TRN2-S02","core_spec","direct_statement","supports","","28","MiB","On-chip SRAM","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-SBUF-CAPACITY-CORE-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-SBUF-PARTITIONS-S02","FACT-AWS-TRN2-SBUF-PARTITIONS","SRC-AWS-TRN2-S02","core_spec","direct_statement","supports","","128","count","On-chip SRAM","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-SBUF-PARTITIONS-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-SBUF-GRANULARITY-S02","FACT-AWS-TRN2-SBUF-GRANULARITY","SRC-AWS-TRN2-S02","core_spec","direct_statement","supports","","224","KiB","On-chip SRAM","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-SBUF-GRANULARITY-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-SBUF-MANAGEMENT-S02","FACT-AWS-TRN2-SBUF-MANAGEMENT","SRC-AWS-TRN2-S02","architecture_mechanism","direct_statement","supports","software-managed SRAM","","","Data Movement Updates","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-SBUF-MANAGEMENT-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-PSUM-CAPACITY-CORE-S02","FACT-AWS-TRN2-PSUM-CAPACITY-CORE","SRC-AWS-TRN2-S02","core_spec","direct_statement","supports","","2","MiB","On-chip SRAM","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-PSUM-CAPACITY-CORE-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-SBUF-CAPACITY-CHIP-AGG-S01","FACT-AWS-TRN2-SBUF-CAPACITY-CHIP-AGG","SRC-AWS-TRN2-S01","core_spec","direct_statement","supports","224 MiB","","","Memory","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-SBUF-CAPACITY-CHIP-AGG-S01","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-MAIN-DMA-BW-S01","FACT-AWS-TRN2-MAIN-DMA-BW","SRC-AWS-TRN2-S01","core_spec","direct_statement","supports","","3.5","TB/s","Trainium2 chip components","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-MAIN-DMA-BW-S01","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-GPSIMD-DMA-TOTAL-S02","FACT-AWS-TRN2-GPSIMD-DMA-TOTAL","SRC-AWS-TRN2-S02","core_spec","direct_statement","supports","","307","GB/s","Gpsimd Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-GPSIMD-DMA-TOTAL-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-GPSIMD-DMA-READ-S02","FACT-AWS-TRN2-GPSIMD-DMA-READ","SRC-AWS-TRN2-S02","core_spec","direct_statement","supports","","153","GB/s","Gpsimd Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-GPSIMD-DMA-READ-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-GPSIMD-DMA-WRITE-S02","FACT-AWS-TRN2-GPSIMD-DMA-WRITE","SRC-AWS-TRN2-S02","core_spec","direct_statement","supports","","153","GB/s","Gpsimd Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-GPSIMD-DMA-WRITE-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-3XL-CHIP-QTY-S06","FACT-AWS-TRN2-3XL-CHIP-QTY","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","1","count","Trn2 instance specifications / Trn2 UltraServer","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-3XL-CHIP-QTY-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-CHIP-QTY-S06","FACT-AWS-TRN2-48XL-CHIP-QTY","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","16","count","Trn2 instance specifications / Trn2 UltraServer","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-CHIP-QTY-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2U-48XL-CHIP-QTY-S06","FACT-AWS-TRN2U-48XL-CHIP-QTY","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","16","count","Trn2 instance specifications / Trn2 UltraServer","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2U-48XL-CHIP-QTY-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-CHIP-QTY-S06","FACT-AWS-TRN2-ULTRA64-CHIP-QTY","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","64","count","Trn2 instance specifications / Trn2 UltraServer","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-CHIP-QTY-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-INSTANCE-QTY-S06","FACT-AWS-TRN2-ULTRA64-INSTANCE-QTY","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","4","count","Trn2 instance specifications / Trn2 UltraServer","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-INSTANCE-QTY-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-3XL-MEM-CAP-S07","FACT-AWS-TRN2-3XL-MEM-CAP","SRC-AWS-TRN2-S07","conflict_evidence","direct_statement","supports","","96","GB","Product details / Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-3XL-MEM-CAP-S07","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-MEM-CAP-S06","FACT-AWS-TRN2-48XL-MEM-CAP","SRC-AWS-TRN2-S06","conflict_evidence","direct_statement","supports","","1536","GiB","Product details / Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-MEM-CAP-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-TRN2U-48XL-MEM-CAP-S06","FACT-AWS-TRN2-TRN2U-48XL-MEM-CAP","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","1536","GiB","Product details / Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-TRN2U-48XL-MEM-CAP-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-MEM-CAP-S06","FACT-AWS-TRN2-ULTRA64-MEM-CAP","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","6144","GiB","Product details / Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-MEM-CAP-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-3XL-MEM-CAP-GENERIC-S15","FACT-AWS-TRN2-3XL-MEM-CAP-GENERIC","SRC-AWS-TRN2-S15","conflict_evidence","direct_statement","supports","","512","GiB","generic table / trn2.3xlarge accelerator memory","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-3XL-MEM-CAP-GENERIC-S15","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-MEM-CAP-GENERIC-S15","FACT-AWS-TRN2-48XL-MEM-CAP-GENERIC","SRC-AWS-TRN2-S15","conflict_evidence","direct_statement","supports","","8192","GiB","generic table / trn2.48xlarge accelerator memory","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-MEM-CAP-GENERIC-S15","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-MEM-BW-S06","FACT-AWS-TRN2-48XL-MEM-BW","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","46.4","TB/s","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-MEM-BW-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-TRN2U-48XL-MEM-BW-S06","FACT-AWS-TRN2-TRN2U-48XL-MEM-BW","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","46.4","TB/s","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-TRN2U-48XL-MEM-BW-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-MEM-BW-S06","FACT-AWS-TRN2-ULTRA64-MEM-BW","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","185.6","TB/s","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-MEM-BW-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-NEURONLINK-IF-COUNT-S01","FACT-AWS-TRN2-NEURONLINK-IF-COUNT","SRC-AWS-TRN2-S01","core_spec","direct_statement","supports","","4","count","Trainium2 chip components","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-NEURONLINK-IF-COUNT-S01","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-NEURONLINK-AGG-BW-S01","FACT-AWS-TRN2-NEURONLINK-AGG-BW","SRC-AWS-TRN2-S01","core_spec","direct_statement","supports","","1.28","TB/s","Trainium2 chip components","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-NEURONLINK-AGG-BW-S01","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-INTRA-BW-S06","FACT-AWS-TRN2-48XL-INTRA-BW","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","1024","GB/s/chip","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-INTRA-BW-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-TRN2U-48XL-INTRA-BW-S06","FACT-AWS-TRN2-TRN2U-48XL-INTRA-BW","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","1024","GB/s/chip","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-TRN2U-48XL-INTRA-BW-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-INTER-BW-S06","FACT-AWS-TRN2-ULTRA64-INTER-BW","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","256","GB/s/chip","Trn2 UltraServer specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-INTER-BW-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-3XL-EFA-RATE-S07","FACT-AWS-TRN2-3XL-EFA-RATE","SRC-AWS-TRN2-S07","core_spec","direct_statement","supports","","0.2","Tbps","Product details","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-3XL-EFA-RATE-S07","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-EFA-RATE-S07","FACT-AWS-TRN2-48XL-EFA-RATE","SRC-AWS-TRN2-S07","core_spec","direct_statement","supports","","3.2","Tbps","Product details","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-EFA-RATE-S07","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-TRN2U-48XL-EFA-RATE-S07","FACT-AWS-TRN2-TRN2U-48XL-EFA-RATE","SRC-AWS-TRN2-S07","core_spec","direct_statement","supports","","3.2","Tbps","Product details","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-TRN2U-48XL-EFA-RATE-S07","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-EFA-3P2-S06","FACT-AWS-TRN2-ULTRA64-EFA-3P2","SRC-AWS-TRN2-S06","conflict_evidence","direct_statement","supports","","3200","Gbps","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-EFA-3P2-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-EFA-12P8-S07","FACT-AWS-TRN2-ULTRA64-EFA-12P8","SRC-AWS-TRN2-S07","conflict_evidence","direct_statement","supports","","12.8","Tbps","Benefits","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-EFA-12P8-S07","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-TOPO-TYPE-S06","FACT-AWS-TRN2-48XL-TOPO-TYPE","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","torus","","","trn2.48xlarge / trn2u.48xlarge","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-TOPO-TYPE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-TOPO-DIMS-S06","FACT-AWS-TRN2-48XL-TOPO-DIMS","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","4x4","","","trn2.48xlarge / trn2u.48xlarge","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-TOPO-DIMS-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-TOPO-NODES-S06","FACT-AWS-TRN2-48XL-TOPO-NODES","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","","16","count","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-TOPO-NODES-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-TRN2U-48XL-TOPO-TYPE-S06","FACT-AWS-TRN2-TRN2U-48XL-TOPO-TYPE","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","torus","","","trn2.48xlarge / trn2u.48xlarge","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-TRN2U-48XL-TOPO-TYPE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-TRN2U-48XL-TOPO-DIMS-S06","FACT-AWS-TRN2-TRN2U-48XL-TOPO-DIMS","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","4x4","","","trn2.48xlarge / trn2u.48xlarge","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-TRN2U-48XL-TOPO-DIMS-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-TRN2U-48XL-TOPO-NODES-S06","FACT-AWS-TRN2-TRN2U-48XL-TOPO-NODES","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","","16","count","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-TRN2U-48XL-TOPO-NODES-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-TOPO-TYPE-S06","FACT-AWS-TRN2-ULTRA64-TOPO-TYPE","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","hybrid","","","Trn2 UltraServer","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-TOPO-TYPE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-TOPO-DIMS-S06","FACT-AWS-TRN2-ULTRA64-TOPO-DIMS","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","four 4x4 torus groups plus rings","","","Trn2 UltraServer","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-TOPO-DIMS-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-TOPO-NODES-S06","FACT-AWS-TRN2-ULTRA64-TOPO-NODES","SRC-AWS-TRN2-S06","architecture_mechanism","direct_statement","supports","","64","count","Trn2 UltraServer specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-TOPO-NODES-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-STATUS-GA-S09","FACT-AWS-TRN2-48XL-STATUS-GA","SRC-AWS-TRN2-S09","status_version","direct_statement","supports","available","","","title and body","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-STATUS-GA-S09","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-STATUS-PREVIEW-2024-S09","FACT-AWS-TRN2-ULTRA64-STATUS-PREVIEW-2024","SRC-AWS-TRN2-S09","status_version","direct_statement","supports","preview","","","body","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-STATUS-PREVIEW-2024-S09","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-STATUS-AVAILABLE-OBS-S07","FACT-AWS-TRN2-ULTRA64-STATUS-AVAILABLE-OBS","SRC-AWS-TRN2-S07","status_version","direct_statement","supports","available now","","","Why section","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-STATUS-AVAILABLE-OBS-S07","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-ULTRA64-STATUS-PREVIEW-OBS-S07","FACT-AWS-TRN2-ULTRA64-STATUS-PREVIEW-OBS","SRC-AWS-TRN2-S07","status_version","direct_statement","supports","available in preview","","","Benefits section","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-ULTRA64-STATUS-PREVIEW-OBS-S07","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-SPARSE-MATMUL-LEVEL-S03","FACT-AWS-TRN2-CAP-SPARSE-MATMUL-LEVEL","SRC-AWS-TRN2-S03","architecture_mechanism","direct_statement","supports","configurable_engine","","","Tensor Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-SPARSE-MATMUL-LEVEL-S03","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-TENSOR-TRANSPOSE-LEVEL-S02","FACT-AWS-TRN2-CAP-TENSOR-TRANSPOSE-LEVEL","SRC-AWS-TRN2-S02","architecture_mechanism","direct_statement","supports","dedicated_instruction","","","Built-in Transpose Support","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-TENSOR-TRANSPOSE-LEVEL-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-DMA-TRANSPOSE-LEVEL-S02","FACT-AWS-TRN2-CAP-DMA-TRANSPOSE-LEVEL","SRC-AWS-TRN2-S02","architecture_mechanism","direct_statement","supports","configurable_engine","","","DMA Transpose","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-DMA-TRANSPOSE-LEVEL-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-VECTOR-REDUCTION-LEVEL-S02","FACT-AWS-TRN2-CAP-VECTOR-REDUCTION-LEVEL","SRC-AWS-TRN2-S02","architecture_mechanism","direct_statement","supports","general_compute_path","","","Vector Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-VECTOR-REDUCTION-LEVEL-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-SCALAR-NONLINEAR-LEVEL-S02","FACT-AWS-TRN2-CAP-SCALAR-NONLINEAR-LEVEL","SRC-AWS-TRN2-S02","architecture_mechanism","direct_statement","supports","general_compute_path","","","Scalar Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-SCALAR-NONLINEAR-LEVEL-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-GPSIMD-CUSTOM-LEVEL-S02","FACT-AWS-TRN2-CAP-GPSIMD-CUSTOM-LEVEL","SRC-AWS-TRN2-S02","architecture_mechanism","direct_statement","supports","general_compute_path","","","Gpsimd Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-GPSIMD-CUSTOM-LEVEL-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-DGE-DESCRIPTOR-LEVEL-S02","FACT-AWS-TRN2-CAP-DGE-DESCRIPTOR-LEVEL","SRC-AWS-TRN2-S02","architecture_mechanism","direct_statement","supports","dedicated_physical_module","","","Descriptor Generation Engine","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-DGE-DESCRIPTOR-LEVEL-S02","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-COLLECTIVE-HW-LEVEL-S01","FACT-AWS-TRN2-CAP-COLLECTIVE-HW-LEVEL","SRC-AWS-TRN2-S01","architecture_mechanism","direct_statement","supports","dedicated_physical_module","","","Collective communication","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-COLLECTIVE-HW-LEVEL-S01","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-COLLECTIVE-NKI-LEVEL-S08","FACT-AWS-TRN2-CAP-COLLECTIVE-NKI-LEVEL","SRC-AWS-TRN2-S08","architecture_mechanism","direct_statement","supports","library_implementation","","","NKI Collectives","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-COLLECTIVE-NKI-LEVEL-S08","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-TOPK-NKI-LEVEL-S13","FACT-AWS-TRN2-CAP-TOPK-NKI-LEVEL","SRC-AWS-TRN2-S13","architecture_mechanism","direct_statement","supports","library_implementation","","","Background / API Reference","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-TOPK-NKI-LEVEL-S13","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-MOE-NKI-LEVEL-S12","FACT-AWS-TRN2-CAP-MOE-NKI-LEVEL","SRC-AWS-TRN2-S12","architecture_mechanism","direct_statement","supports","library_implementation","","","body","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-MOE-NKI-LEVEL-S12","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-DMA-COMPRESS-LEVEL-S01","FACT-AWS-TRN2-CAP-DMA-COMPRESS-LEVEL","SRC-AWS-TRN2-S01","architecture_mechanism","direct_statement","supports","configurable_engine","","","Trainium2 chip components","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-DMA-COMPRESS-LEVEL-S01","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-CAP-DMA-DECOMPRESS-LEVEL-S01","FACT-AWS-TRN2-CAP-DMA-DECOMPRESS-LEVEL","SRC-AWS-TRN2-S01","architecture_mechanism","direct_statement","supports","configurable_engine","","","Trainium2 chip components","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-CAP-DMA-DECOMPRESS-LEVEL-S01","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-FP8-DENSE-S06","FACT-AWS-TRN2-48XL-FP8-DENSE","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","20.8","PFLOPS","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-FP8-DENSE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-BF16-DENSE-S06","FACT-AWS-TRN2-48XL-BF16-DENSE","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","10.7","PFLOPS","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-BF16-DENSE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-FP16-DENSE-S06","FACT-AWS-TRN2-48XL-FP16-DENSE","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","10.7","PFLOPS","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-FP16-DENSE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-TF32-DENSE-S06","FACT-AWS-TRN2-48XL-TF32-DENSE","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","10.7","PFLOPS","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-TF32-DENSE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-FP32-DENSE-S06","FACT-AWS-TRN2-48XL-FP32-DENSE","SRC-AWS-TRN2-S06","core_spec","direct_statement","supports","","2.9","PFLOPS","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-FP32-DENSE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
"ASSERT-FACT-AWS-TRN2-48XL-FP8-SPARSE-S06","FACT-AWS-TRN2-48XL-FP8-SPARSE","SRC-AWS-TRN2-S06","conflict_evidence","direct_statement","supports","","41","PFLOPS","Trn2 instance specifications","","source_checked","trainium2_pilot","","","AFP-ASSERT-FACT-AWS-TRN2-48XL-FP8-SPARSE-S06","draft","从试填草稿的证据定位结构化；未在本任务重新联网"
