"target_table","operation","primary_key","rationale","dependency_group","risk_level","fragment_file"
"数据/facts.csv","insert","FACT-R1-GA100-COMP-NAME-TPC","Record the source-native component identity.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-COMP-NAME-VIDEO-DECODE","Record the source-native component identity.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-FP16-A","Record the full-GA100 implementation precision or per-SM FMA contract.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-FP16-ACC","Record the full-GA100 implementation precision or per-SM FMA contract.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-FP16-B","Record the full-GA100 implementation precision or per-SM FMA contract.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-FP16-COUNT-RULE","Record the full-GA100 implementation precision or per-SM FMA contract.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-FP16-FMA-PER-SM","Record the full-GA100 implementation precision or per-SM FMA contract.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-ID-FAMILY","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-ID-NAME","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-ID-TYPE","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-ID-VENDOR","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-L1SMEM-CAPACITY-PER-SM","Record a directly published per-SM physical memory capacity without multiplying to the enabled A100 or full-die aggregate.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-OFA-DETAIL","Add a directly scoped GA100 fixed-function capability fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-OFA-LEVEL","Add a directly scoped GA100 fixed-function capability fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-PCIE-PROTOCOL","Record the direct full-GA100 host-interface protocol label.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-PHY-AREA","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-PHY-FOUNDRY","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-PHY-PROCESS","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-PHY-TRANSISTORS","Add a direct GA100 identity or full-die physical fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-RAS-CONTAINMENT","Record a conditioned GA100 reliability mechanism without inventing a link or software pseudo-subject.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-RAS-DETECTION","Record a conditioned GA100 reliability mechanism without inventing a link or software pseudo-subject.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-RAS-DPO","Record a conditioned GA100 reliability mechanism without inventing a link or software pseudo-subject.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-RAS-RECOVERY","Record a conditioned GA100 reliability mechanism without inventing a link or software pseudo-subject.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-RAS-ROW-REMAP","Record a conditioned GA100 reliability mechanism without inventing a link or software pseudo-subject.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-REG-AGGREGATION","Define the per-SM register-file instance and capacity-aggregation boundary.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-REG-CAPACITY-PER-SM","Record a directly published per-SM physical memory capacity without multiplying to the enabled A100 or full-die aggregate.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-REG-INSTANCE-COUNT-PER-SM","Define the per-SM register-file instance and capacity-aggregation boundary.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-SM-ISSUE","Record a diagram-bounded GA100 SM organization fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-SM-SHARED","Record a diagram-bounded GA100 SM organization fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-VIDEO-DETAIL","Add a directly scoped GA100 fixed-function capability fact.","05_facts","medium","facts.csv"
"数据/facts.csv","insert","FACT-R1-GA100-VIDEO-LEVEL","Add a directly scoped GA100 fixed-function capability fact.","05_facts","medium","facts.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0001","Update the SIMT evidence-chain note.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","delete","REQ-M2NA-AVAIL-0003","Remove the requirement that only pointed to the wrong shared-resource format fact.","06_requirements","high",""
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0004","Close the CUDA-path source-layering issue provisionally.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0005","Move the async-copy requirement to FIELD-MEM-DMA.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0013","Synchronize the repaired TF32 operand requirement.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0016","Synchronize the split INT8 requirement.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0017","Synchronize sparse capability scope.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0018","Synchronize corrected sparse detail.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-AVAIL-0021","Synchronize software version and target conditions.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0006","Remove the unrelated CDNA residue and refresh the search date.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0059","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0060","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0061","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0062","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0063","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0109","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0110","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0111","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0112","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0113","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0114","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0163","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","update","REQ-M2NA-GAP-0164","Refresh the completed GA100 reuse-audit search date and return the modified row to draft lifecycle.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BARRIER-SCHED","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BF16-B","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BINARY-A","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BINARY-ACC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-BINARY-B","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-FP64-ACC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-FP64-B","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT4-A","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT4-ACC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT4-B","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT8-ACC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-INT8-B","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-NVLINK-FAULT","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-REDUCE-DETAIL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-REDUCE-LEVEL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-REDUCE-LIMIT","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-BF16","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-FP16","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-INT4","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-INT8","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SPARSE-TF32","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-SW-MATURITY","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-TF32-B","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-TF32-CONVERSION","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-AMPERE-TF32-OUTPUT","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-ENERGY","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-POWER","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-TPJ","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-BENCH-UTIL","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-ATTENTION-MOVE","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-COLLECTIVE","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-COMPRESSION","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-DEQUANTIZE","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-KV-CACHE","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-MOE-DISPATCH","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-MOE-ROUTE","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-QUANTIZE","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-SOFTMAX","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-TOPK","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-CAP-GAP-TRANSPOSE","Keep each template special mechanism as an independent auditable gap.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-FP32","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-GPC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-MEMCTRL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-SM","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-TENSOR","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-COUNT-TPC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-FP32","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-GPC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-L1SMEM","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-L2","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-MEMCTRL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-OFA","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-REG","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-SM","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-TENSOR","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-TPC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-NAME-VIDEO-DECODE","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-COMP-VENDOR-TOPS","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ECON-PRICE","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-A","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-ACC","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-B","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-COUNT-RULE","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-FP16-FMA-PER-SM","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-ARCH","Represent architecture identity through the relationship target required by the contract.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-AVAIL","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-DATA-CUTOFF","Register a field-specific gap or non-applicability decision.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-FAMILY","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-NAME","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-STATUS","Register a field-specific gap or non-applicability decision.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-TYPE","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-ID-VENDOR","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-L1SMEM-CAPACITY-PER-SM","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-OFA-DETAIL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-OFA-LEVEL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-OFA-THROUGHPUT","Record the missing conditioned OFA throughput separately from implementation existence.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PCIE-PROTOCOL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-AREA","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-CLOCK","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-COOLING","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-DIE-COUNT","Register a field-specific gap or non-applicability decision.","06_requirements","high","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-FORM-FACTOR","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-FOUNDRY","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-HBM-INTERFACE","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-HBM-STACKS","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-INTERPOSER","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-PACKAGE","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-POWER","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-PROCESS","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-PHY-TRANSISTORS","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-BIST","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-CKPT","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-CONTAINMENT","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-DETECTION","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-DPO","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-RECOVERY","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-ROW-REMAP","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-RAS-SDE","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-REG-AGGREGATION","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-REG-CAPACITY-PER-SM","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-REG-INSTANCE-COUNT-PER-SM","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-REL-QUANTITY","Register a field-specific gap or non-applicability decision.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-SM-ISSUE","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-SM-SHARED","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-VIDEO-DETAIL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"数据/field-requirements.csv","insert","REQ-R1-GA100-VIDEO-LEVEL","Add matching value-available requirement.","06_requirements","medium","field-requirements.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0001","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","delete","ASSERT-M2NA-0003","Remove the assertion attached to the deleted format-aggregate fact.","07_evidence","high",""
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0004","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0005","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0008","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0009","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0010","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0011","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0012","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0013","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0014","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0015","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0016","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0017","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0018","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","update","ASSERT-M2NA-0021","Repair locator, raw value, or assertion relation for an existing Ampere fact.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-ASYNC-PTX70","Complete the repaired multi-source Ampere evidence chain.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-BARRIER-SCHED-01","Bind the fact to a fixed source and locator.","07_evidence","medium","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-BF16-B-01","Bind the fact to a fixed source and locator.","07_evidence","medium","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-BINARY-A-01","Bind the fact to a fixed source and locator.","07_evidence","medium","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-BINARY-ACC-01","Bind the fact to a fixed source and locator.","07_evidence","medium","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-BINARY-B-01","Bind the fact to a fixed source and locator.","07_evidence","medium","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-CUDA-SIMT-PTX70","Complete the repaired multi-source Ampere evidence chain.","07_evidence","high","fact-assertions.csv"
"最小参考资料库/fact-assertions.csv","insert","ASSERT-R1-GA100-AMPERE-FP64-ACC-01","Bind the fact to a fixed source and locator.","07_evidence","medium","fact-assertions.csv"
