"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-R1-GA100-PCIE-PROTOCOL","","","LINK-R1-GA100-PCIE4-X16","","","","","FIELD-INT-PROTOCOL","value_available","","completed","2026-08-21","R1GA100|link|LINK-R1-GA100-PCIE4-X16|FIELD-INT-PROTOCOL","draft","Supporting staged fact_id: FACT-R1-GA100-PCIE-PROTOCOL"
"REQ-R1-GA100-AMPERE-NVLINK-FAULT","","","LINK-M2NA-AMPERE-NVLINK3","","","","","FIELD-INT-FAULT","value_available","","completed","2026-08-21","R1GA100|link|LINK-M2NA-AMPERE-NVLINK3|FIELD-INT-FAULT","draft","Supporting staged fact_id: FACT-R1-GA100-AMPERE-NVLINK-FAULT"
"REQ-R1-GA100-SM-ISSUE","","COMP-R1-GA100-SM","","","","","","FIELD-COMP-ISSUE-WIDTH","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-SM|FIELD-COMP-ISSUE-WIDTH","draft","Supporting staged fact_id: FACT-R1-GA100-SM-ISSUE"
"REQ-R1-GA100-SM-SHARED","","COMP-R1-GA100-SM","","","","","","FIELD-COMP-SHARED-RESOURCE","value_available","","completed","2026-08-21","R1GA100|component|COMP-R1-GA100-SM|FIELD-COMP-SHARED-RESOURCE","draft","Supporting staged fact_id: FACT-R1-GA100-SM-SHARED"
"REQ-R1-GA100-FP16-A","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-OPERAND-A","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-OPERAND-A","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-A"
"REQ-R1-GA100-FP16-B","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-OPERAND-B","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-OPERAND-B","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-B"
"REQ-R1-GA100-FP16-ACC","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-NUM-ACCUMULATION","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-NUM-ACCUMULATION","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-ACC"
"REQ-R1-GA100-FP16-FMA-PER-SM","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-COMP-THROUGHPUT","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-COMP-THROUGHPUT","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-FMA-PER-SM"
"REQ-R1-GA100-FP16-COUNT-RULE","","","","","PPATH-R1-GA100-TENSOR-FP16-DENSE","","","FIELD-COMP-COUNT-RULE","value_available","","completed","2026-08-21","R1GA100|precision_path|PPATH-R1-GA100-TENSOR-FP16-DENSE|FIELD-COMP-COUNT-RULE","draft","Supporting staged fact_id: FACT-R1-GA100-FP16-COUNT-RULE"
"REQ-R1-GA100-OFA-LEVEL","","","","","","CAP-R1-GA100-OFA","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-OFA|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-R1-GA100-OFA-LEVEL"
"REQ-R1-GA100-OFA-DETAIL","","","","","","CAP-R1-GA100-OFA","","FIELD-CAP-IMPLEMENTATION-DETAIL","value_available","","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-OFA|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","Supporting staged fact_id: FACT-R1-GA100-OFA-DETAIL"
"REQ-R1-GA100-VIDEO-LEVEL","","","","","","CAP-R1-GA100-VIDEO-DECODE","","FIELD-CAP-IMPLEMENTATION-LEVEL","value_available","","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-VIDEO-DECODE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","Supporting staged fact_id: FACT-R1-GA100-VIDEO-LEVEL"
"REQ-R1-GA100-VIDEO-DETAIL","","","","","","CAP-R1-GA100-VIDEO-DECODE","","FIELD-CAP-IMPLEMENTATION-DETAIL","value_available","","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-VIDEO-DECODE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","Supporting staged fact_id: FACT-R1-GA100-VIDEO-DETAIL"
"REQ-R1-GA100-RAS-DPO","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-CAPABILITY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-CAPABILITY","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-DPO"
"REQ-R1-GA100-RAS-DETECTION","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-ERROR-DETECTION","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-ERROR-DETECTION","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-DETECTION"
"REQ-R1-GA100-RAS-RECOVERY","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-RECOVERY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-RECOVERY","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-RECOVERY"
"REQ-R1-GA100-RAS-ROW-REMAP","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-CORRECTION-REPLAY","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-CORRECTION-REPLAY","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-ROW-REMAP"
"REQ-R1-GA100-RAS-CONTAINMENT","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-FAULT-ISOLATION","value_available","","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-FAULT-ISOLATION","draft","Supporting staged fact_id: FACT-R1-GA100-RAS-CONTAINMENT"
"REQ-R1-GA100-ID-STATUS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-STATUS","pending_verification","Frozen-list historical-anchor metadata is not a source-backed product-status fact.","not_started","","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-STATUS","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-ID-DATA-CUTOFF","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-DATA-CUTOFF","pending_verification","Administrative cutoff lacks a contract-compliant external evidence chain and is not staged as a fact.","not_started","","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-DATA-CUTOFF","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-ID-AVAIL","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ID-AVAILABILITY-DATE","pending_verification","A100 product availability does not establish standalone die availability.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ID-AVAILABILITY-DATE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-DIE-COUNT","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-DIE-COUNT","pending_verification","Do not infer count one from object_type or die photography.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-DIE-COUNT","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-HBM-INTERFACE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-HBM-INTERFACE","pending_verification","Twelve 512-bit controllers do not authorize a silently derived total interface width.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-HBM-INTERFACE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-CLOCK","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-CLOCK","not_found","A100 1.41 GHz boost is product-conditioned and not a full-design clock.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-CLOCK","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-POWER","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-POWER","not_found","Published 250 W, 300 W, and 400 W values apply to cards or modules.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-POWER","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-COMP-VENDOR-TOPS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-COMP-VENDOR-AI-TOPS","not_applicable","Vendor aggregate peaks are A100 product values, not full-GA100 die constants.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-COMP-VENDOR-AI-TOPS","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-BENCH-ENERGY","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-BENCH-ENERGY-PER-TOKEN","not_found","No conditioned GA100 die energy-per-token result was found.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-BENCH-ENERGY-PER-TOKEN","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-BENCH-POWER","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-BENCH-POWER","not_found","Reviewed microbenchmarks did not report die-only measured workload power.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-BENCH-POWER","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-BENCH-TPJ","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-BENCH-TOKENS-PER-JOULE","not_found","No conditioned token-per-joule result for the frozen die subject was found.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-BENCH-TOKENS-PER-JOULE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-BENCH-UTIL","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-BENCH-UTILIZATION","not_found","No complete MFU, HFU, MBU, or scaling-efficiency result for the die subject was found.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-BENCH-UTILIZATION","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-RAS-SDE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-SILENT-DATA-ERROR","not_found","Memory ECC and link protection do not establish Tensor or CUDA datapath silent-error coverage.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-SILENT-DATA-ERROR","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-RAS-BIST","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-TELEMETRY-BIST","not_found","Driver telemetry and field diagnostics do not prove an on-die BIST structure.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-TELEMETRY-BIST","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-RAS-CKPT","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-RAS-CHECKPOINT-RESTART","pending_verification","MIG migration concepts do not prove delivered general checkpoint and restart.","in_progress","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-RAS-CHECKPOINT-RESTART","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-ECON-PRICE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-ECON-PUBLISHED-PRICE","not_applicable","The bare die is not separately offered as a public priced product.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-ECON-PUBLISHED-PRICE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-REL-QUANTITY","","","","OREL-NVIDIA-GA100-IMPLEMENTS-AMPERE","","","","FIELD-REL-QUANTITY","not_applicable","An implements_architecture relation has no meaningful child-instance quantity.","completed","2026-08-21","R1GA100|object_relation|OREL-NVIDIA-GA100-IMPLEMENTS-AMPERE|FIELD-REL-QUANTITY","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-HBM-STACKS","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-HBM-STACKS","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-HBM-STACKS","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-PACKAGE","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-PACKAGE","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-PACKAGE","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-INTERPOSER","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-INTERPOSER","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-INTERPOSER","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-FORM-FACTOR","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-FORM-FACTOR","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-FORM-FACTOR","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-PHY-COOLING","OBJ-NVIDIA-GA100-DIE","","","","","","","FIELD-PHY-COOLING","not_applicable","This is a bare-die subject. The field belongs to external package, module, card, or system resources.","completed","2026-08-21","R1GA100|object|OBJ-NVIDIA-GA100-DIE|FIELD-PHY-COOLING","draft","No literal not_found value is stored in facts.csv."
"REQ-R1-GA100-CAP-GAP-ATTENTION-MOVE","","","","","","CAP-R1-GA100-GAP-ATTENTION-MOVE","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated Attention data movement mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-ATTENTION-MOVE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-SOFTMAX","","","","","","CAP-R1-GA100-GAP-SOFTMAX","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated Softmax mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-SOFTMAX|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-TOPK","","","","","","CAP-R1-GA100-GAP-TOPK","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated Top-k mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-TOPK|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-MOE-ROUTE","","","","","","CAP-R1-GA100-GAP-MOE-ROUTE","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated MoE routing mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-MOE-ROUTE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-MOE-DISPATCH","","","","","","CAP-R1-GA100-GAP-MOE-DISPATCH","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated MoE dispatch mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-MOE-DISPATCH|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-COLLECTIVE","","","","","","CAP-R1-GA100-GAP-COLLECTIVE","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated collective offload mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-COLLECTIVE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-QUANTIZE","","","","","","CAP-R1-GA100-GAP-QUANTIZE","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated quantization mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-QUANTIZE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-DEQUANTIZE","","","","","","CAP-R1-GA100-GAP-DEQUANTIZE","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated dequantization mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-DEQUANTIZE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-TRANSPOSE","","","","","","CAP-R1-GA100-GAP-TRANSPOSE","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated transpose or permute mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-TRANSPOSE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-COMPRESSION","","","","","","CAP-R1-GA100-GAP-COMPRESSION","","FIELD-CAP-IMPLEMENTATION-DETAIL","pending_verification","A100 L2 Compute Data Compression is a product-conditioned lead. Direct full-GA100 ownership and complete scope remain unresolved.","in_progress","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-COMPRESSION|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-CAP-GAP-KV-CACHE","","","","","","CAP-R1-GA100-GAP-KV-CACHE","","FIELD-CAP-IMPLEMENTATION-DETAIL","not_found","Reviewed whitepaper, ISSCC, CUDA, PTX, MIG, RAS, and microbenchmark sections did not establish a dedicated KV cache management mechanism.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-GAP-KV-CACHE|FIELD-CAP-IMPLEMENTATION-DETAIL","draft","The capability row is a structural evidence target only and is not a public-entity assertion."
"REQ-R1-GA100-OFA-THROUGHPUT","","","","","","CAP-R1-GA100-OFA","","FIELD-CAP-THROUGHPUT","not_found","No GA100 operation, format, frequency, and scope-complete throughput was disclosed.","completed","2026-08-21","R1GA100|capability|CAP-R1-GA100-OFA|FIELD-CAP-THROUGHPUT","draft","A100 NVJPG or NVDEC product benchmarks do not fill this OFA field."

